ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1671018773693	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1671018774622	1671018774622
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1671018774655	1671018774892	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1671018774913	1671018775024	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1671018775025	1671018775166	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1671018774630	1671018775494	694	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1671018775499	1671018776189	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1671018776191	1671018776533	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1671018776535	1671018780683	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1671018775494	1671018780881	5357	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1671018780883	1671018781077	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1671018780881	1671018781165	264	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1671018781165	1671018792009	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1671018792010	1671018792142	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1671018781165	1671018792228	11045	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1671018792229	1671018792278	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1671018792280	1671018792347	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1671018792228	1671018792413	177	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1671018792414	1671018792474	OK	 
