ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678809061242	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678809062095	1678809062095
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678809062134	1678809062254	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678809062295	1678809062368	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678809062372	1678809062472	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678809062106	1678809062810	490	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678809062816	1678809063340	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678809063346	1678809063856	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678809063861	1678809066722	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678809062811	1678809066873	4026	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678809066875	1678809066984	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678809066874	1678809067053	159	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678809067053	1678809077791	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678809077798	1678809077852	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678809067053	1678809077944	10860	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678809077945	1678809077982	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678809077985	1678809078020	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678809077944	1678809078093	135	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678809078096	1678809078140	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678809078142	1678809078173	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678809078093	1678809078232	121	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678809078233	1678809078265	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678809078267	1678809078296	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678809078232	1678809078350	110	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678809078351	1678809078381	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678809078384	1678809078415	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678809078350	1678809078473	110	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678809078476	1678809078507	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678809078509	1678809078544	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678809078474	1678809078630	142	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1678809078635	1678809078666	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1678809078670	1678809078703	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1678809078630	1678809078760	117	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1678809078761	1678809078789	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1678809078790	1678809078847	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1678809078760	1678809078907	138	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1678809078908	1678809078959	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1678809078961	1678809078989	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1678809078907	1678809079055	141	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1678809079056	1678809079085	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1678809079086	1678809079172	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1678809079055	1678809079224	163	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1678809079225	1678809079255	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1678809079256	1678809079288	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1678809079224	1678809079354	124	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1678809079354	1678809079386	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1678809079387	1678809079433	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1678809079354	1678809079498	137	OK
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM	1678809079499	1678809079530	OK	 
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM Redirect 1	1678809079533	1678809079563	OK	 
GROUP	1	PRL_CitizenC100_160_AttendedMIAM	1678809079498	1678809079615	110	OK
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned	1678809079616	1678809079648	OK	 
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned Redirect 1	1678809079650	1678809079681	OK	 
GROUP	1	PRL_CitizenC100_170_DocumentSigned	1678809079615	1678809079743	115	OK
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload	1678809079785	1678809081469	OK	 
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload Redirect 1	1678809081482	1678809081522	OK	 
GROUP	1	PRL_CitizenC100_180_MIAMUpload	1678809079743	1678809081585	1782	OK
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit	1678809081585	1678809082279	OK	 
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit Redirect 1	1678809082284	1678809082319	OK	 
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit Redirect 2	1678809082323	1678809082358	OK	 
GROUP	1	PRL_CitizenC100_190_MIAMUploadSubmit	1678809081585	1678809082476	875	OK
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue	1678809082480	1678809082514	OK	 
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue Redirect 1	1678809082517	1678809082552	OK	 
GROUP	1	PRL_CitizenC100_200_MIAMUploadContinue	1678809082477	1678809082644	155	OK
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo	1678809082645	1678809082676	OK	 
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo Redirect 1	1678809082678	1678809082716	OK	 
GROUP	1	PRL_CitizenC100_210_AskingCourtToDo	1678809082644	1678809082775	122	OK
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo	1678809082775	1678809082806	OK	 
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo Redirect 1	1678809082807	1678809082863	OK	 
GROUP	1	PRL_CitizenC100_220_WouldLikeCourtTo	1678809082775	1678809082919	139	OK
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt	1678809082921	1678809082951	OK	 
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt Redirect 1	1678809082954	1678809082981	OK	 
GROUP	1	PRL_CitizenC100_230_DescribeWhatCourt	1678809082919	1678809083035	107	OK
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing	1678809083036	1678809083067	OK	 
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing Redirect 1	1678809083069	1678809083108	OK	 
GROUP	1	PRL_CitizenC100_240_UrgentFirstHearing	1678809083035	1678809083157	116	OK
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails	1678809083158	1678809083200	OK	 
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails Redirect 1	1678809083201	1678809083236	OK	 
GROUP	1	PRL_CitizenC100_250_UrgentHearingDetails	1678809083157	1678809083304	133	OK
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice	1678809083304	1678809083345	OK	 
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice Redirect 1	1678809083347	1678809083401	OK	 
GROUP	1	PRL_CitizenC100_260_AskingForWithoutNotice	1678809083304	1678809083460	150	OK
REQUEST	1	PRL_CitizenC100_270_WithoutNoticeDetails	PRL_CitizenC100_270_005_WithoutNoticeDetails	1678809083461	1678809083492	OK	 
REQUEST	1	PRL_CitizenC100_270_WithoutNoticeDetails	PRL_CitizenC100_270_005_WithoutNoticeDetails Redirect 1	1678809083494	1678809083526	OK	 
GROUP	1	PRL_CitizenC100_270_WithoutNoticeDetails	1678809083461	1678809083581	113	OK
REQUEST	1	PRL_CitizenC100_280_ChildrenName	PRL_CitizenC100_280_005_ChildrenName	1678809083582	1678809083619	OK	 
GROUP	1	PRL_CitizenC100_280_ChildrenName	1678809083581	1678809083628	37	OK
REQUEST	1	PRL_CitizenC100_285_ChildrenNameRedirect	PRL_CitizenC100_280_005_ChildrenName	1678809083629	1678809083672	OK	 
GROUP	1	PRL_CitizenC100_285_ChildrenNameRedirect	1678809083628	1678809083731	89	OK
REQUEST	1	PRL_CitizenC100_290_ChildDetails	PRL_CitizenC100_290_005_ChildDetails	1678809083732	1678809083763	OK	 
REQUEST	1	PRL_CitizenC100_290_ChildDetails	PRL_CitizenC100_290_005_ChildDetails Redirect 1	1678809083764	1678809083815	OK	 
GROUP	1	PRL_CitizenC100_290_ChildDetails	1678809083732	1678809083876	130	OK
REQUEST	1	PRL_CitizenC100_300_WhichDecision	PRL_CitizenC100_300_005_WhichDecision	1678809083876	1678809083908	OK	 
REQUEST	1	PRL_CitizenC100_300_WhichDecision	PRL_CitizenC100_300_005_WhichDecision Redirect 1	1678809083909	1678809083940	OK	 
GROUP	1	PRL_CitizenC100_300_WhichDecision	1678809083876	1678809083997	115	OK
REQUEST	1	PRL_CitizenC100_310_ParentalResponsibility	PRL_CitizenC100_310_005_ParentalResponsibility	1678809083999	1678809084029	OK	 
REQUEST	1	PRL_CitizenC100_310_ParentalResponsibility	PRL_CitizenC100_310_005_ParentalResponsibility Redirect 1	1678809084031	1678809084062	OK	 
GROUP	1	PRL_CitizenC100_310_ParentalResponsibility	1678809083997	1678809084114	109	OK
REQUEST	1	PRL_CitizenC100_320_FurtherInformation	PRL_CitizenC100_320_005_FurtherInformation	1678809084117	1678809084149	OK	 
REQUEST	1	PRL_CitizenC100_320_FurtherInformation	PRL_CitizenC100_320_005_FurtherInformation Redirect 1	1678809084152	1678809084222	OK	 
GROUP	1	PRL_CitizenC100_320_FurtherInformation	1678809084114	1678809084280	148	OK
REQUEST	1	PRL_CitizenC100_330_OtherChildren	PRL_CitizenC100_330_005_OtherChildren	1678809084281	1678809084311	OK	 
REQUEST	1	PRL_CitizenC100_330_OtherChildren	PRL_CitizenC100_330_005_OtherChildren Redirect 1	1678809084312	1678809084347	OK	 
GROUP	1	PRL_CitizenC100_330_OtherChildren	1678809084280	1678809084398	112	OK
REQUEST	1	PRL_CitizenC100_340_EnterYourName	PRL_CitizenC100_340_005_EnterYourName	1678809084401	1678809084438	OK	 
GROUP	1	PRL_CitizenC100_340_EnterYourName	1678809084398	1678809084440	37	OK
REQUEST	1	PRL_CitizenC100_345_EnterYourNameRedirect	PRL_CitizenC100_340_005_EnterYourName	1678809084443	1678809084494	OK	 
GROUP	1	PRL_CitizenC100_345_EnterYourNameRedirect	1678809084440	1678809084545	97	OK
REQUEST	1	PRL_CitizenC100_350_KnowContactDetails	PRL_CitizenC100_350_005_KnowContactDetails	1678809084547	1678809084576	OK	 
REQUEST	1	PRL_CitizenC100_350_KnowContactDetails	PRL_CitizenC100_350_005_KnowContactDetails Redirect 1	1678809084577	1678809084635	OK	 
GROUP	1	PRL_CitizenC100_350_KnowContactDetails	1678809084545	1678809084695	142	OK
REQUEST	1	PRL_CitizenC100_360_KeepDetailsPrivate	PRL_CitizenC100_360_005_KeepDetailsPrivate	1678809084697	1678809084730	OK	 
REQUEST	1	PRL_CitizenC100_360_KeepDetailsPrivate	PRL_CitizenC100_360_005_KeepDetailsPrivate Redirect 1	1678809084732	1678809084764	OK	 
GROUP	1	PRL_CitizenC100_360_KeepDetailsPrivate	1678809084696	1678809084827	123	OK
REQUEST	1	PRL_CitizenC100_370_KeepDetailsPrivateContinue	PRL_CitizenC100_370_005_KeepDetailsPrivateContinue	1678809084827	1678809084855	OK	 
REQUEST	1	PRL_CitizenC100_370_KeepDetailsPrivateContinue	PRL_CitizenC100_370_005_KeepDetailsPrivateContinue Redirect 1	1678809084858	1678809084893	OK	 
GROUP	1	PRL_CitizenC100_370_KeepDetailsPrivateContinue	1678809084827	1678809084948	113	OK
REQUEST	1	PRL_CitizenC100_380_ApplicantDetails	PRL_CitizenC100_380_005_ApplicantDetails	1678809084948	1678809084978	OK	 
REQUEST	1	PRL_CitizenC100_380_ApplicantDetails	PRL_CitizenC100_380_005_ApplicantDetails Redirect 1	1678809084979	1678809085021	OK	 
GROUP	1	PRL_CitizenC100_380_ApplicantDetails	1678809084948	1678809085069	115	OK
REQUEST	1	PRL_CitizenC100_390_ApplicantRelationship	PRL_CitizenC100_390_005_ApplicantRelationship	1678809085070	1678809085103	OK	 
REQUEST	1	PRL_CitizenC100_390_ApplicantRelationship	PRL_CitizenC100_390_005_ApplicantRelationship Redirect 1	1678809085104	1678809085159	OK	 
GROUP	1	PRL_CitizenC100_390_ApplicantRelationship	1678809085069	1678809085217	135	OK
REQUEST	1	PRL_CitizenC100_400_ApplicantPostcode	PRL_CitizenC100_400_005_ApplicantPostcode	1678809085224	1678809085871	OK	 
REQUEST	1	PRL_CitizenC100_400_ApplicantPostcode	PRL_CitizenC100_400_005_ApplicantPostcode Redirect 1	1678809085875	1678809085908	OK	 
GROUP	1	PRL_CitizenC100_400_ApplicantPostcode	1678809085217	1678809085966	730	OK
REQUEST	1	PRL_CitizenC100_410_ApplicantSelectAddress	PRL_CitizenC100_410_005_ApplicantSelectAddress	1678809085967	1678809086018	OK	 
REQUEST	1	PRL_CitizenC100_410_ApplicantSelectAddress	PRL_CitizenC100_410_005_ApplicantSelectAddress Redirect 1	1678809086020	1678809086076	OK	 
GROUP	1	PRL_CitizenC100_410_ApplicantSelectAddress	1678809085966	1678809086129	154	OK
REQUEST	1	PRL_CitizenC100_420_ApplicantAddress	PRL_CitizenC100_420_005_ApplicantAddress	1678809086129	1678809086159	OK	 
REQUEST	1	PRL_CitizenC100_420_ApplicantAddress	PRL_CitizenC100_420_005_ApplicantAddress Redirect 1	1678809086162	1678809086201	OK	 
GROUP	1	PRL_CitizenC100_420_ApplicantAddress	1678809086129	1678809086258	122	OK
REQUEST	1	PRL_CitizenC100_430_ApplicantContact	PRL_CitizenC100_430_005_ApplicantContact	1678809086260	1678809086289	OK	 
REQUEST	1	PRL_CitizenC100_430_ApplicantContact	PRL_CitizenC100_430_005_ApplicantContact Redirect 1	1678809086291	1678809086339	OK	 
GROUP	1	PRL_CitizenC100_430_ApplicantContact	1678809086259	1678809086389	124	OK
REQUEST	1	PRL_CitizenC100_440_ApplicantContactPreference	PRL_CitizenC100_440_005_ApplicantContactPreference	1678809086390	1678809086450	OK	 
REQUEST	1	PRL_CitizenC100_440_ApplicantContactPreference	PRL_CitizenC100_440_005_ApplicantContactPreference Redirect 1	1678809086452	1678809086500	OK	 
GROUP	1	PRL_CitizenC100_440_ApplicantContactPreference	1678809086389	1678809086552	155	OK
REQUEST	1	PRL_CitizenC100_450_RespondentName	PRL_CitizenC100_450_005_RespondentName	1678809086553	1678809086585	OK	 
GROUP	1	PRL_CitizenC100_450_RespondentName	1678809086552	1678809086587	32	OK
REQUEST	1	PRL_CitizenC100_460_RespondentNameRedirect	PRL_CitizenC100_460_005_RespondentNameRedirect	1678809086587	1678809086638	OK	 
GROUP	1	PRL_CitizenC100_460_RespondentNameRedirect	1678809086587	1678809086691	100	OK
REQUEST	1	PRL_CitizenC100_470_RespondentDetails	PRL_CitizenC100_470_005_RespondentDetails	1678809086697	1678809086728	OK	 
