ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1679573085488	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1679573086374	1679573086374
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1679573086419	1679573086556	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1679573086593	1679573086664	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1679573086667	1679573086738	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1679573086393	1679573087048	468	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1679573087054	1679573087185	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1679573087191	1679573087381	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1679573087385	1679573089575	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1679573087049	1679573089857	2766	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1679573089858	1679573089913	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1679573089858	1679573090059	187	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1679573090060	1679573095580	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1679573095583	1679573095659	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1679573090060	1679573095740	5661	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1679573095741	1679573095770	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1679573095776	1679573095839	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1679573095741	1679573095935	168	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1679573095938	1679573095966	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1679573095971	1679573096012	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1679573095935	1679573096084	132	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1679573096085	1679573096123	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1679573096126	1679573096201	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1679573096084	1679573096267	174	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1679573096267	1679573096296	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1679573096299	1679573096355	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1679573096267	1679573096438	160	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1679573096438	1679573096471	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1679573096473	1679573096553	OK	 
