ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686733227549	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686733227849	1686733227849
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686733227858	1686733228166	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686733228198	1686733229110	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686733229120	1686733229316	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686733229319	1686733229465	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686733229467	1686733229575	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686733229577	1686733229672	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686733229673	1686733229751	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686733229753	1686733229825	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686733229829	1686733230183	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686733230186	1686733230531	OK	 
GROUP	1	XUI_010_Homepage	1686733227852	1686733233060	5094	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686733233063	1686733233258	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686733233260	1686733234504	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686733234505	1686733234685	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686733260895	1686733261290	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686733261291	1686733261311	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686733261311	1686733261578	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686733261579	1686733261756	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686733261757	1686733262094	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686733262095	1686733263656	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686733263658	1686733263942	OK	 
GROUP	1	XUI_020_Login	1686733233061	1686733263958	30865	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686733263966	1686733267056	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686733263959	1686733267061	3090	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686733267063	1686733267690	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686733267061	1686733267691	627	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686733267691	1686733278181	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686733267691	1686733278193	10490	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686733278193	1686733284146	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686733278193	1686733284234	5953	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686733284235	1686733284793	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686733284234	1686733284794	558	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686733284794	1686733291757	OK	 
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686733284794	1686733291768	6963	OK
REQUEST	1	XUI_PRL_036_SubmitAndPay	XUI_PRL_036_005_SubmitAndPay	1686733291769	1686733301657	OK	 
GROUP	1	XUI_PRL_036_SubmitAndPay	1686733291768	1686733301663	9888	OK
REQUEST	1	XUI_PRL_037_ConfidentialityStatement	XUI_PRL_037_005_ConfidentialityStatement	1686733301663	1686733302230	OK	 
GROUP	1	XUI_PRL_037_ConfidentialityStatement	1686733301663	1686733302231	567	OK
REQUEST	1	XUI_PRL_038_Declaration	XUI_PRL_038_005_Declaration	1686733302231	1686733304095	OK	 
GROUP	1	XUI_PRL_038_Declaration	1686733302231	1686733304096	1864	OK
REQUEST	1	XUI_PRL_039_Continue	XUI_PRL_039_005_Continue	1686733304096	1686733306910	OK	 
GROUP	1	XUI_PRL_039_Continue	1686733304096	1686733306911	2814	OK
REQUEST	1	XUI_PRL_040_Submit`	XUI_PRL_040_005_Submit	1686733306911	1686733307794	KO	substring(SUBMITTED_NOT_PAID).find.exists, found nothing
GROUP	1	XUI_PRL_040_Submit`	1686733306911	1686733307796	883	KO
USER	***** Private Law Create Case *****	1	END	1686733227849	1686733307799
