ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686673835156	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686673835435	1686673835435
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686673835446	1686673835508	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686673835528	1686673835669	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686673835673	1686673835698	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686673835699	1686673835770	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686673835771	1686673835823	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686673835824	1686673835877	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686673835878	1686673835923	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686673835926	1686673835976	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686673835980	1686673836465	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686673836466	1686673836649	OK	 
GROUP	1	XUI_010_Homepage	1686673835439	1686673838629	3109	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686673838631	1686673838989	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686673838991	1686673839429	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686673839430	1686673839514	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686673866451	1686673866498	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686673866499	1686673866517	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686673866518	1686673866577	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686673866578	1686673866617	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686673866618	1686673867112	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686673867114	1686673867181	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686673867184	1686673867256	OK	 
GROUP	1	XUI_020_Login	1686673838629	1686673867273	28610	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686673867281	1686673870639	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686673867273	1686673870645	3358	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686673870646	1686673871161	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686673870645	1686673871162	515	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686673871162	1686673879393	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686673871162	1686673879407	8231	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686673879407	1686673886650	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686673879407	1686673886725	7243	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686673886726	1686673887326	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686673886725	1686673887327	600	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686673887328	1686673896404	OK	 
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686673887327	1686673896414	9076	OK
REQUEST	1	XUI_PRL_036_SubmitAndPay	XUI_PRL_036_005_SubmitAndPay	1686673896414	1686673901365	OK	 
GROUP	1	XUI_PRL_036_SubmitAndPay	1686673896414	1686673901372	4951	OK
REQUEST	1	XUI_PRL_037_ConfidentialityStatement	XUI_PRL_037_005_ConfidentialityStatement	1686673901372	1686673901864	OK	 
GROUP	1	XUI_PRL_037_ConfidentialityStatement	1686673901372	1686673901864	492	OK
REQUEST	1	XUI_PRL_038_Declaration	XUI_PRL_038_005_Declaration	1686673901865	1686673902318	OK	 
GROUP	1	XUI_PRL_038_Declaration	1686673901864	1686673902319	453	OK
REQUEST	1	XUI_PRL_039_Continue	XUI_PRL_039_005_Continue	1686673902319	1686673902887	OK	 
GROUP	1	XUI_PRL_039_Continue	1686673902319	1686673902888	568	OK
REQUEST	1	XUI_PRL_040_Submit`	XUI_PRL_040_005_Submit	1686673902888	1686673903582	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 406
GROUP	1	XUI_PRL_040_Submit`	1686673902888	1686673903584	694	KO
USER	***** Private Law Create Case *****	1	END	1686673835435	1686673903586
