ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686826637164	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686826637455	1686826637455
REQUEST	1	PRL_Citizen_010_PRLHome	PRL_Citizen_010_005_PRLHome	1686826637480	1686826637592	OK	 
REQUEST	1	PRL_Citizen_010_PRLHome	PRL_Citizen_010_005_PRLHome Redirect 1	1686826637604	1686826637656	OK	 
REQUEST	1	PRL_Citizen_010_PRLHome	PRL_Citizen_010_005_PRLHome Redirect 2	1686826637657	1686826637705	OK	 
REQUEST	1	PRL_Citizen_010_PRLHome	PRL_Citizen_010_005_PRLHome Redirect 3	1686826637706	1686826637821	OK	 
GROUP	1	PRL_Citizen_010_PRLHome	1686826637459	1686826638079	536	OK
REQUEST	1	PRL_Citizen_020_Login	PRL_Citizen_020_005_Login	1686826638083	1686826638383	OK	 
REQUEST	1	PRL_Citizen_020_Login	PRL_Citizen_020_005_Login Redirect 1	1686826638385	1686826638710	OK	 
REQUEST	1	PRL_Citizen_020_Login	PRL_Citizen_020_005_Login Redirect 2	1686826638711	1686826641894	OK	 
GROUP	1	PRL_Citizen_020_Login	1686826638082	1686826642032	3939	OK
REQUEST	1	PRL_Citizen_030_C100StartApplication	PRL_Citizen_030_005_C100StartApplication	1686826642033	1686826642132	OK	 
GROUP	1	PRL_Citizen_030_C100StartApplication	1686826642032	1686826642200	163	OK
REQUEST	1	PRL_Citizen_040_StartTheApplicationC100	PRL_Citizen_040_005_StartTheApplicationC100	1686826642201	1686826642281	OK	 
GROUP	1	PRL_Citizen_040_StartTheApplicationC100	1686826642200	1686826642346	142	OK
REQUEST	1	PRL_Citizen_050_Dashboard	PRL_Citizen_050_005_Dashboard	1686826642347	1686826642403	OK	 
REQUEST	1	PRL_Citizen_050_Dashboard	PRL_Citizen_050_005_Dashboard Redirect 1	1686826642404	1686826645579	OK	 
GROUP	1	PRL_Citizen_050_Dashboard	1686826642347	1686826645699	3350	OK
REQUEST	1	PRL_Citizen_060_ActivateAccessCode	PRL_Citizen_060_005_ActivateAccessCode	1686826645700	1686826645809	OK	 
GROUP	1	PRL_Citizen_060_ActivateAccessCode	1686826645699	1686826645887	183	OK
REQUEST	1	PRL_Citizen_070_CaseAdded	PRL_Citizen_070_005_AccessYourCase	1686826645887	1686826647659	OK	 
REQUEST	1	PRL_Citizen_070_CaseAdded	PRL_Citizen_070_005_AccessYourCase Redirect 1	1686826647660	1686826654588	OK	 
GROUP	1	PRL_Citizen_070_CaseAdded	1686826645887	1686826654676	8786	OK
REQUEST	1	PRL_Citizen_080_AccessCodeContinue	PRL_Citizen_080_005_AccessCodeContinue	1686826654677	1686826654924	OK	 
REQUEST	1	PRL_Citizen_080_AccessCodeContinue	PRL_Citizen_080_005_AccessCodeContinue Redirect 1	1686826654924	1686826655031	OK	 
GROUP	1	PRL_Citizen_080_AccessCodeContinue	1686826654676	1686826655122	443	OK
REQUEST	1	PRL_Citizen_090_AccessCase	PRL_Citizen_090_005_AccessCase	1686826655122	1686826655811	OK	 
REQUEST	1	PRL_Citizen_090_AccessCase	PRL_Citizen_090_005_AccessCase Redirect 1	1686826655811	1686826655935	OK	 
GROUP	1	PRL_Citizen_090_AccessCase	1686826655122	1686826656022	898	OK
REQUEST	1	XUI_999_Logout	XUI_999_005_Logout	1686826656022	1686826656120	OK	 
REQUEST	1	XUI_999_Logout	XUI_999_005_Logout Redirect 1	1686826656121	1686826656171	OK	 
GROUP	1	XUI_999_Logout	1686826656022	1686826657041	1016	OK
USER	***** Private Law Create Case *****	1	END	1686826637455	1686826657046
