ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678808518519	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678808519434	1678808519434
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678808519472	1678808519611	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678808519651	1678808519706	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678808519709	1678808519781	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678808519447	1678808520112	467	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678808520121	1678808520651	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678808520658	1678808521268	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678808521274	1678808523258	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678808520113	1678808523448	3295	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678808523450	1678808523556	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678808523448	1678808523642	174	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678808523643	1678808530941	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678808530948	1678808530982	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678808523642	1678808531102	7429	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678808531103	1678808531136	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678808531141	1678808531198	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678808531102	1678808531266	141	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678808531269	1678808531302	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678808531304	1678808531370	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678808531266	1678808531429	152	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678808531429	1678808531463	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678808531466	1678808531496	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678808531429	1678808531548	112	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678808531549	1678808531577	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678808531583	1678808531642	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678808531548	1678808531781	220	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678808531782	1678808531815	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678808531818	1678808531866	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678808531781	1678808531938	141	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1678808531940	1678808531976	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1678808531977	1678808532012	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1678808531938	1678808532070	125	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1678808532071	1678808532100	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1678808532103	1678808532142	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1678808532070	1678808532222	143	OK
