ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686568468766	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686568469054	1686568469054
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686568469065	1686568469469	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686568469505	1686568470925	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686568470930	1686568471074	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686568471075	1686568471268	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686568471269	1686568471447	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686568471448	1686568471604	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686568471605	1686568471782	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686568471784	1686568471959	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686568471961	1686568472449	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686568472450	1686568473605	OK	 
GROUP	1	XUI_010_Homepage	1686568469058	1686568477588	8436	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686568477591	1686568477883	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686568477884	1686568478570	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686568478571	1686568478643	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686568504770	1686568504861	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686568504861	1686568504879	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686568504880	1686568504943	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686568504944	1686568505008	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686568505009	1686568505276	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686568505277	1686568505360	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686568505362	1686568505418	OK	 
GROUP	1	XUI_020_Login	1686568477588	1686568505448	27816	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686568505456	1686568509232	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686568505448	1686568509239	3776	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686568509241	1686568509848	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686568509239	1686568509849	607	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686568509849	1686568517880	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686568509849	1686568517892	8031	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686568517893	1686568517986	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686568517892	1686568518070	175	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686568518071	1686568518845	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686568518070	1686568518846	774	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686568518846	1686568519815	KO	substring(CALLBACK_COMPLETED).find.exists, found nothing
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686568518846	1686568519819	969	KO
USER	***** Private Law Create Case *****	1	END	1686568469054	1686568519822
