ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678809712029	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678809713140	1678809713140
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678809713175	1678809713298	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678809713342	1678809713397	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678809713401	1678809713464	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678809713151	1678809713788	435	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678809713799	1678809713941	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678809713947	1678809714316	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678809714318	1678809716164	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678809713789	1678809716321	2493	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678809716322	1678809716386	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678809716321	1678809719951	3614	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678809719952	1678809724457	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678809724464	1678809724496	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678809719951	1678809724596	4609	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678809724598	1678809724629	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678809724634	1678809724712	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678809724596	1678809724793	180	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678809724796	1678809724832	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678809724835	1678809724865	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678809724794	1678809724927	114	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678809724928	1678809724959	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678809724962	1678809724993	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678809724927	1678809725047	111	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678809725047	1678809725075	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678809725080	1678809725113	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678809725047	1678809725172	112	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678809725173	1678809725228	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678809725231	1678809725261	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678809725172	1678809725324	137	OK
