ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1670500906175	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1670500907076	1670500907076
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1670500907115	1670500907261	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1670500907279	1670500907350	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1670500907352	1670500907446	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1670500907084	1670500907768	506	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1670500907773	1670500907880	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1670500907882	1670500908289	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1670500908291	1670500909677	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1670500907769	1670500909874	2067	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1670500909875	1670500909977	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1670500909874	1670500910079	183	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1670500910080	1670500912741	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1670500912743	1670500912829	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1670500910079	1670500912941	2836	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1670500912943	1670500913005	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1670500913007	1670500913093	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1670500912942	1670500913169	217	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1670500913171	1670500913208	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1670500913209	1670500913303	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1670500913169	1670500913376	190	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1670500913377	1670500913416	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1670500913416	1670500913473	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1670500913376	1670500913537	155	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1670500913538	1670500913573	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1670500913574	1670500913647	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1670500913537	1670500913798	247	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1670500913799	1670500913836	OK	 
