ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678808944401	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678808945413	1678808945413
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678808945455	1678808945662	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678808945708	1678808945774	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678808945778	1678808945867	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678808945427	1678808946169	548	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678808946175	1678808946890	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678808946897	1678808947505	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678808947510	1678808950641	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678808946169	1678808950802	4599	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678808950804	1678808950941	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678808950803	1678808951003	179	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678808951003	1678808960000	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678808960003	1678808960060	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678808951003	1678808960140	9114	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678808960141	1678808960189	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678808960193	1678808960235	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678808960140	1678808960304	140	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678808960307	1678808960361	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678808960364	1678808960427	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678808960304	1678808960480	164	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678808960481	1678808960512	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678808960515	1678808960559	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678808960480	1678808960612	123	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678808960613	1678808960643	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678808960649	1678808960697	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678808960612	1678808960758	130	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678808960761	1678808960808	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678808960811	1678808960878	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678808960758	1678808960956	184	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1678808960958	1678808960989	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1678808960991	1678808961048	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1678808960956	1678808961131	159	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1678808961132	1678808961164	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1678808961166	1678808961233	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1678808961131	1678808961290	148	OK
