ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1671024699186	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1671024700125	1671024700125
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1671024700162	1671024700306	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1671024700323	1671024700397	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1671024700398	1671024700506	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1671024700134	1671024700823	515	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1671024700827	1671024701585	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1671024701588	1671024702198	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1671024702201	1671024704232	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1671024700823	1671024704429	3569	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1671024704430	1671024704514	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1671024704429	1671024704614	167	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1671024704615	1671024712421	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1671024712424	1671024712491	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1671024704614	1671024712592	7947	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1671024712595	1671024712653	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1671024712656	1671024712729	OK	 
