ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686568139466	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686568139724	1686568139724
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686568139735	1686568140192	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686568140211	1686568141918	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686568141933	1686568142210	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686568142213	1686568142278	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686568142281	1686568142470	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686568142472	1686568142558	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686568142559	1686568142615	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686568142617	1686568142698	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686568142701	1686568142908	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686568142910	1686568142985	OK	 
GROUP	1	XUI_010_Homepage	1686568139728	1686568145482	5649	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686568145484	1686568145849	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686568145850	1686568146379	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686568146380	1686568146415	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686568192880	1686568193032	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686568193033	1686568193052	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686568193053	1686568193207	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686568193208	1686568193387	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686568193388	1686568194155	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686568194157	1686568194272	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686568194274	1686568194485	OK	 
GROUP	1	XUI_020_Login	1686568145482	1686568194503	48987	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686568194510	1686568196091	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686568194503	1686568196096	1581	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686568196098	1686568196971	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686568196096	1686568196972	873	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686568196972	1686568210636	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686568196972	1686568210648	13664	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686568210649	1686568210776	KO	substring(Family Man ID:).find.exists, found nothing
GROUP	1	XUI_PRL_033_ApplicationDetails	1686568210648	1686568210778	127	KO
USER	***** Private Law Create Case *****	1	END	1686568139724	1686568210780
