ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686837088292	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686837088613	1686837088613
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1686837088636	1686837088784	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1686837088796	1686837088886	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1686837088887	1686837088956	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 3	1686837088956	1686837089106	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1686837088617	1686837089352	650	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1686837089355	1686837089522	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1686837089524	1686837089905	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1686837089906	1686837092774	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1686837089352	1686837092910	3545	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1686837092910	1686837093017	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1686837092910	1686837093092	178	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1686837093093	1686837097483	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1686837097484	1686837097589	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1686837093092	1686837097707	4609	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1686837097708	1686837097749	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1686837097750	1686837097842	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1686837097708	1686837097904	193	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1686837097904	1686837097948	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1686837097949	1686837098040	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1686837097904	1686837098107	200	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1686837098107	1686837098156	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1686837098157	1686837098237	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1686837098107	1686837098294	184	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1686837098294	1686837098328	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1686837098329	1686837098406	OK	 
