ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686585626241	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686585626675	1686585626675
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686585626686	1686585627770	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686585627803	1686585628050	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686585628058	1686585628094	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686585628095	1686585628131	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686585628132	1686585628173	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686585628174	1686585628209	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686585628210	1686585628305	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686585628306	1686585628670	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686585628679	1686585629084	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686585629085	1686585629243	OK	 
GROUP	1	XUI_010_Homepage	1686585626679	1686585634886	8108	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686585634891	1686585635150	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686585635151	1686585635632	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686585635633	1686585635890	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686585666529	1686585666589	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686585666590	1686585666637	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686585666638	1686585666697	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686585666698	1686585666769	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686585666770	1686585667212	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686585667213	1686585667309	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686585667310	1686585667381	OK	 
GROUP	1	XUI_020_Login	1686585634887	1686585667401	32477	OK
REQUEST	1	XUI_PRL_030_SelectCase	XUI_PRL_040_005_SelectIssue	1686585667409	1686585670107	OK	 
REQUEST	1	XUI_PRL_030_SelectCase	XUI_Common_000_UserDetails	1686585670112	1686585670889	OK	 
GROUP	1	XUI_PRL_030_SelectCase	1686585667401	1686585670891	3475	OK
REQUEST	1	XUI_PRL_050_LocalCourt	XUI_PRL_050_005_LocalCourt	1686585670894	1686585671723	OK	 
REQUEST	1	XUI_PRL_050_LocalCourt	XUI_Common_000_UserDetails	1686585671724	1686585672101	OK	 
GROUP	1	XUI_PRL_050_LocalCourt	1686585670891	1686585672102	1206	OK
REQUEST	1	XUI_PRL_060_LocalCourtSubmit	XUI_PRL_060_005_LocalCourtSubmit	1686585672102	1686585695536	OK	 
REQUEST	1	XUI_PRL_060_LocalCourtSubmit	XUI_Common_000_UserDetails	1686585695542	1686585695717	OK	 
GROUP	1	XUI_PRL_060_LocalCourtSubmit	1686585672102	1686585695720	23609	OK
REQUEST	1	XUI_PRL_070_SendToGateKeeper	XUI_PRL_070_005_SendToGateKeeper	1686585695720	1686585697059	OK	 
REQUEST	1	XUI_PRL_070_SendToGateKeeper	XUI_Common_000_UserDetails	1686585697063	1686585697132	OK	 
GROUP	1	XUI_PRL_070_SendToGateKeeper	1686585695720	1686585697133	1408	OK
REQUEST	1	XUI_PRL_080_AddGateKeeper	XUI_PRL_080_005_AddGateKeeper	1686585697133	1686585697619	OK	 
GROUP	1	XUI_PRL_080_AddGateKeeper	1686585697133	1686585697619	486	OK
REQUEST	1	XUI_PRL_090_GateKeeperSubmit	XUI_PRL_090_005_GateKeeperSubmit	1686585697620	1686585701290	OK	 
GROUP	1	XUI_PRL_090_GateKeeperSubmit	1686585697619	1686585701299	3670	OK
REQUEST	1	XUI_PRL_100_ManageOrders	XUI_PRL_100_005_ManageOrders	1686585701299	1686585718059	OK	 
REQUEST	1	XUI_PRL_100_ManageOrders	XUI_Common_000_UserDetails	1686585718181	1686585718236	OK	 
GROUP	1	XUI_PRL_100_ManageOrders	1686585701299	1686585718237	16815	OK
REQUEST	1	XUI_PRL_110_CreateOrder	XUI_PRL_110_005_reateOrder	1686585718237	1686585719703	OK	 
GROUP	1	XUI_PRL_110_CreateOrder	1686585718237	1686585719706	1466	OK
REQUEST	1	XUI_PRL_120_SelectOrder	XUI_PRL_120_005_SelectOrder	1686585719706	1686585722629	OK	 
GROUP	1	XUI_PRL_120_SelectOrder	1686585719706	1686585722631	2923	OK
REQUEST	1	XUI_PRL_130_OrderDetails	XUI_PRL_130_005_OrderDetails	1686585722632	1686585729692	OK	 
GROUP	1	XUI_PRL_130_OrderDetails	1686585722631	1686585729696	7060	OK
ERROR	XUI_PRL_140_005_GuardianName: Failed to build request: No attribute named 'document_url' is defined 	1686585729696
GROUP	1	XUI_PRL_140_GuardianName	1686585729696	1686585729697	0	KO
USER	***** Private Law Create Case *****	1	END	1686585626675	1686585729699
