ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1671023329203	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1671023330060	1671023330060
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1671023330093	1671023330192	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1671023330210	1671023330248	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1671023330249	1671023330356	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1671023330069	1671023330663	452	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1671023330667	1671023331208	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1671023331212	1671023331634	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1671023331638	1671023333254	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1671023330663	1671023333483	2782	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1671023333485	1671023333554	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1671023333483	1671023333675	172	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1671023333676	1671023338923	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1671023338924	1671023338971	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1671023333675	1671023339110	5416	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1671023339113	1671023339209	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1671023339211	1671023339268	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1671023339110	1671023339347	224	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1671023339350	1671023339410	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1671023339411	1671023339454	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1671023339347	1671023339604	247	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1671023339605	1671023339656	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1671023339657	1671023339704	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1671023339604	1671023339854	243	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1671023339855	1671023339895	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1671023339896	1671023339937	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1671023339855	1671023340044	181	OK
