ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1671469348093	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1671469348983	1671469348983
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1671469349020	1671469349160	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1671469349180	1671469349244	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1671469349245	1671469349387	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1671469348994	1671469349734	570	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1671469349738	1671469350147	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1671469350150	1671469350661	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1671469350664	1671469352675	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1671469349734	1671469352868	3083	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1671469352870	1671469353027	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1671469352868	1671469353140	255	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1671469353140	1671469359583	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1671469359589	1671469359639	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1671469353140	1671469359793	6620	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1671469359794	1671469359854	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1671469359857	1671469359923	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1671469359793	1671469359984	181	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1671469359986	1671469360020	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1671469360020	1671469360084	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1671469359984	1671469360152	161	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1671469360153	1671469360183	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1671469360184	1671469360306	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1671469360152	1671469360404	245	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1671469360405	1671469360473	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1671469360474	1671469360527	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1671469360404	1671469360609	195	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1671469360610	1671469360641	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1671469360642	1671469360714	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1671469360609	1671469360777	161	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1671469360779	1671469360832	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1671469360833	1671469360878	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1671469360777	1671469360945	161	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1671469360946	1671469360978	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1671469360979	1671469361045	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1671469360945	1671469361116	166	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1671469361117	1671469361151	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1671469361152	1671469361192	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1671469361116	1671469361254	130	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1671469361255	1671469361286	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1671469361287	1671469361390	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1671469361254	1671469361457	198	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1671469361459	1671469361490	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1671469361492	1671469361530	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1671469361457	1671469361616	147	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1671469361617	1671469361651	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1671469361653	1671469361711	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1671469361616	1671469361768	147	OK
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM	1671469361769	1671469361799	OK	 
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM Redirect 1	1671469361800	1671469361859	OK	 
GROUP	1	PRL_CitizenC100_160_AttendedMIAM	1671469361768	1671469361937	164	OK
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned	1671469361938	1671469361974	OK	 
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned Redirect 1	1671469361976	1671469362052	OK	 
GROUP	1	PRL_CitizenC100_170_DocumentSigned	1671469361937	1671469362158	206	OK
ERROR	PRL_CitizenC100_180_005_MIAMUpload: Failed to build request: Resource TestfFle.pdf not found 	1671469362172
GROUP	1	PRL_CitizenC100_180_MIAMUpload	1671469362158	1671469362172	0	KO
USER	***** Private Law Create Case *****	1	END	1671469348983	1671469362182
