ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678809924383	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678809925444	1678809925444
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678809925492	1678809925601	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678809925638	1678809925681	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678809925683	1678809925762	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678809925466	1678809926067	417	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678809926075	1678809926182	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678809926190	1678809926598	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678809926601	1678809928549	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678809926067	1678809928753	2639	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678809928754	1678809928805	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678809928753	1678809928873	102	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678809928874	1678809933232	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678809933235	1678809933268	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678809928873	1678809933349	4452	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678809933350	1678809933382	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678809933384	1678809933425	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678809933349	1678809933498	136	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678809933501	1678809933540	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678809933542	1678809933601	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678809933498	1678809933662	146	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678809933662	1678809933692	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678809933695	1678809933747	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678809933662	1678809933805	137	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678809933806	1678809933840	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678809933842	1678809933873	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678809933805	1678809933929	113	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678809933933	1678809933970	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678809933973	1678809934025	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678809933929	1678809934088	140	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1678809934090	1678809934120	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1678809934121	1678809934157	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1678809934088	1678809934216	122	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1678809934217	1678809934244	OK	 
