ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1671024333004	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1671024333854	1671024333854
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1671024333897	1671024333999	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1671024334014	1671024334051	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1671024334052	1671024334154	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1671024333864	1671024334445	415	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1671024334450	1671024334967	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1671024334970	1671024335481	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1671024335483	1671024336301	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1671024334445	1671024336518	2038	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1671024336520	1671024336572	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1671024336519	1671024336662	122	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1671024336663	1671024343266	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1671024343270	1671024343315	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1671024336662	1671024343407	6717	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1671024343409	1671024343458	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1671024343459	1671024343520	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1671024343407	1671024343589	174	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1671024343590	1671024343639	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1671024343640	1671024343696	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1671024343589	1671024343770	173	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1671024343770	1671024343802	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1671024343803	1671024343846	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1671024343770	1671024343923	148	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1671024343924	1671024343957	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1671024343957	1671024343997	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1671024343923	1671024344064	132	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1671024344065	1671024344097	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1671024344098	1671024344138	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1671024344064	1671024344207	136	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1671024344210	1671024344259	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1671024344260	1671024344312	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1671024344207	1671024344413	194	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1671024344414	1671024344444	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1671024344444	1671024344483	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1671024344413	1671024344546	128	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1671024344548	1671024344580	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1671024344581	1671024344623	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1671024344546	1671024344703	145	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1671024344704	1671024344747	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1671024344747	1671024344799	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1671024344703	1671024344862	153	OK
