ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1670952152326	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1670952153352	1670952153352
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1670952153388	1670952153535	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1670952153557	1670952153655	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1670952153656	1670952153763	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1670952153361	1670952154193	665	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1670952154199	1670952154931	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1670952154935	1670952155472	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1670952155474	1670952160182	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1670952154193	1670952160587	6338	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1670952160588	1670952160695	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1670952160587	1670952160795	187	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1670952160796	1670952170616	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1670952170617	1670952170731	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1670952160795	1670952170819	10003	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1670952170821	1670952170867	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1670952170870	1670952170922	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1670952170819	1670952170999	170	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1670952171001	1670952171054	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1670952171054	1670952171131	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1670952170999	1670952171238	232	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1670952171239	1670952171292	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1670952171293	1670952171361	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1670952171238	1670952171434	191	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1670952171436	1670952171475	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1670952171476	1670952171560	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1670952171434	1670952171643	196	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1670952171644	1670952171682	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1670952171684	1670952171726	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1670952171643	1670952171852	202	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1670952171854	1670952171892	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1670952171892	1670952171986	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1670952171852	1670952172070	208	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1670952172071	1670952172113	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1670952172114	1670952172195	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1670952172070	1670952172262	187	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1670952172263	1670952172302	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1670952172303	1670952172350	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1670952172262	1670952172466	196	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1670952172467	1670952172517	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1670952172518	1670952172598	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1670952172466	1670952172676	205	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1670952172678	1670952172716	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1670952172720	1670952172776	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1670952172676	1670952172850	165	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1670952172852	1670952172894	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1670952172895	1670952172984	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1670952172850	1670952173060	204	OK
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM	1670952173060	1670952173140	OK	 
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM Redirect 1	1670952173143	1670952173179	OK	 
GROUP	1	PRL_CitizenC100_160_AttendedMIAM	1670952173060	1670952173254	187	OK
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned	1670952173255	1670952173288	OK	 
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned Redirect 1	1670952173289	1670952173354	OK	 
GROUP	1	PRL_CitizenC100_170_DocumentSigned	1670952173254	1670952173438	161	OK
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload	1670952173440	1670952173503	OK	 
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload Redirect 1	1670952173506	1670952173584	KO	substring(applicant__miam_certificate).find.exists, found nothing
GROUP	1	PRL_CitizenC100_180_MIAMUpload	1670952173438	1670952173594	141	KO
USER	***** Private Law Create Case *****	1	END	1670952153352	1670952173615
