ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686655183425	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686655183699	1686655183699
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686655183711	1686655183984	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686655184008	1686655184716	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686655184720	1686655184737	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686655184738	1686655184819	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686655184819	1686655184916	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686655184917	1686655184966	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686655184967	1686655185029	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686655185031	1686655185118	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686655185121	1686655186099	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686655186101	1686655186275	OK	 
GROUP	1	XUI_010_Homepage	1686655183703	1686655194865	11080	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686655194868	1686655195949	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686655195951	1686655198039	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686655198044	1686655198174	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686655228556	1686655228769	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686655228770	1686655228809	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686655228810	1686655228897	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686655228898	1686655228961	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686655228962	1686655229209	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686655229211	1686655229302	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686655229303	1686655229348	OK	 
GROUP	1	XUI_020_Login	1686655194865	1686655229364	34462	OK
REQUEST	1	XUI_PRL_030_SelectCase	XUI_PRL_180_005_ServiceOfApplication	1686655229372	1686655233294	OK	 
REQUEST	1	XUI_PRL_030_SelectCase	XUI_Common_000_UserDetails	1686655233308	1686655233578	OK	 
GROUP	1	XUI_PRL_030_SelectCase	1686655229364	1686655233579	4192	OK
REQUEST	1	XUI_PRL_190_PD36QUpload	XUI_PRL_190_005_PD36QUpload	1686655233590	1686655234198	OK	 
GROUP	1	XUI_PRL_190_PD36QUpload	1686655233579	1686655234200	608	OK
REQUEST	1	XUI_PRL_200_SpecialArrangementsUpload	XUI_PRL_200_005_SpecialArrangementsUpload	1686655234200	1686655234702	OK	 
GROUP	1	XUI_PRL_200_SpecialArrangementsUpload	1686655234200	1686655234703	502	OK
REQUEST	1	XUI_PRL_210_AdditionalDocumentsUpload	XUI_PRL_210_005_AdditionalDocumentsUpload	1686655234704	1686655235425	OK	 
GROUP	1	XUI_PRL_210_AdditionalDocumentsUpload	1686655234703	1686655235426	721	OK
REQUEST	1	XUI_PRL_220_DocumentUpload	XUI_PRL_220_005_DocumentUpload	1686655235427	1686655236086	OK	 
GROUP	1	XUI_PRL_220_DocumentUpload	1686655235426	1686655236087	659	OK
REQUEST	1	XUI_PRL_230_ServiceRecipients	XUI_PRL_230_005_ServiceRecipients	1686655236087	1686655236860	OK	 
GROUP	1	XUI_PRL_230_ServiceRecipients	1686655236087	1686655236864	773	OK
REQUEST	1	XUI_PRL_240_ServiceSubmit	XUI_PRL_240_005_ServiceSubmit	1686655236864	1686655243659	KO	substring(CASE_HEARING).find.exists, found nothing
GROUP	1	XUI_PRL_240_ServiceSubmit	1686655236864	1686655243669	6795	KO
USER	***** Private Law Create Case *****	1	END	1686655183699	1686655243672
