ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678810034444	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678810035313	1678810035313
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678810035353	1678810035460	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678810035489	1678810035571	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678810035575	1678810035666	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678810035327	1678810035971	467	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678810035978	1678810036374	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678810036380	1678810036730	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678810036733	1678810038572	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678810035971	1678810038733	2728	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678810038735	1678810038811	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678810038733	1678810038887	134	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678810038887	1678810047230	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678810047235	1678810047277	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678810038887	1678810047364	8447	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678810047366	1678810047414	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678810047416	1678810047448	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678810047364	1678810047514	130	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678810047518	1678810047546	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678810047549	1678810047579	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678810047515	1678810047635	109	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678810047636	1678810047668	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678810047670	1678810047721	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678810047635	1678810047779	137	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678810047780	1678810047812	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678810047815	1678810047850	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678810047779	1678810047909	117	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678810047912	1678810047946	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678810047948	1678810047986	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678810047909	1678810048048	124	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1678810048051	1678810048081	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1678810048082	1678810048150	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1678810048049	1678810048200	146	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1678810048201	1678810048229	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1678810048231	1678810048269	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1678810048200	1678810048332	123	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1678810048334	1678810048366	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1678810048368	1678810048442	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1678810048332	1678810048498	159	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1678810048498	1678810048534	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1678810048535	1678810048566	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1678810048498	1678810048629	120	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1678810048629	1678810048661	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1678810048662	1678810048719	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1678810048629	1678810048767	133	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1678810048767	1678810048796	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1678810048797	1678810048829	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1678810048767	1678810048896	123	OK
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM	1678810048897	1678810048926	OK	 
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM Redirect 1	1678810048929	1678810048982	OK	 
GROUP	1	PRL_CitizenC100_160_AttendedMIAM	1678810048896	1678810049032	128	OK
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned	1678810049032	1678810049061	OK	 
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned Redirect 1	1678810049062	1678810049099	OK	 
GROUP	1	PRL_CitizenC100_170_DocumentSigned	1678810049032	1678810049160	116	OK
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload	1678810049200	1678810050405	OK	 
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload Redirect 1	1678810050415	1678810050470	OK	 
GROUP	1	PRL_CitizenC100_180_MIAMUpload	1678810049160	1678810050530	1316	OK
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit	1678810050532	1678810051211	OK	 
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit Redirect 1	1678810051219	1678810051256	OK	 
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit Redirect 2	1678810051262	1678810051298	OK	 
GROUP	1	PRL_CitizenC100_190_MIAMUploadSubmit	1678810050531	1678810051407	851	OK
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue	1678810051408	1678810051450	OK	 
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue Redirect 1	1678810051452	1678810051488	OK	 
GROUP	1	PRL_CitizenC100_200_MIAMUploadContinue	1678810051407	1678810051545	130	OK
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo	1678810051546	1678810051575	OK	 
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo Redirect 1	1678810051577	1678810051606	OK	 
GROUP	1	PRL_CitizenC100_210_AskingCourtToDo	1678810051545	1678810051665	112	OK
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo	1678810051666	1678810051697	OK	 
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo Redirect 1	1678810051698	1678810051730	OK	 
GROUP	1	PRL_CitizenC100_220_WouldLikeCourtTo	1678810051665	1678810051784	114	OK
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt	1678810051787	1678810051832	OK	 
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt Redirect 1	1678810051834	1678810051868	OK	 
GROUP	1	PRL_CitizenC100_230_DescribeWhatCourt	1678810051784	1678810051922	128	OK
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing	1678810051922	1678810051953	OK	 
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing Redirect 1	1678810051954	1678810052065	OK	 
GROUP	1	PRL_CitizenC100_240_UrgentFirstHearing	1678810051922	1678810052124	190	OK
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails	1678810052124	1678810052156	OK	 
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails Redirect 1	1678810052157	1678810052190	OK	 
GROUP	1	PRL_CitizenC100_250_UrgentHearingDetails	1678810052124	1678810052246	116	OK
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice	1678810052247	1678810052282	OK	 
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice Redirect 1	1678810052283	1678810052354	OK	 
GROUP	1	PRL_CitizenC100_260_AskingForWithoutNotice	1678810052246	1678810052407	155	OK
REQUEST	1	PRL_CitizenC100_270_WithoutNoticeDetails	PRL_CitizenC100_270_005_WithoutNoticeDetails	1678810052408	1678810052435	OK	 
REQUEST	1	PRL_CitizenC100_270_WithoutNoticeDetails	PRL_CitizenC100_270_005_WithoutNoticeDetails Redirect 1	1678810052436	1678810052486	OK	 
GROUP	1	PRL_CitizenC100_270_WithoutNoticeDetails	1678810052407	1678810052538	125	OK
REQUEST	1	PRL_CitizenC100_280_ChildrenName	PRL_CitizenC100_280_005_ChildrenName	1678810052540	1678810052572	OK	 
GROUP	1	PRL_CitizenC100_280_ChildrenName	1678810052538	1678810052580	32	OK
REQUEST	1	PRL_CitizenC100_285_ChildrenNameRedirect	PRL_CitizenC100_280_005_ChildrenName	1678810052580	1678810052659	OK	 
GROUP	1	PRL_CitizenC100_285_ChildrenNameRedirect	1678810052580	1678810052720	128	OK
