ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686673410873	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686673411161	1686673411161
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686673411172	1686673411272	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686673411292	1686673411986	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686673411997	1686673412437	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686673412443	1686673412570	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686673412571	1686673412634	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686673412635	1686673412690	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686673412691	1686673412747	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686673412749	1686673412813	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686673412815	1686673413289	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686673413293	1686673413404	OK	 
GROUP	1	XUI_010_Homepage	1686673411165	1686673416684	5412	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686673416686	1686673417213	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686673417215	1686673417680	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686673417681	1686673417747	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686673443031	1686673443127	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686673443128	1686673443163	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686673443164	1686673443278	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686673443279	1686673443354	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686673443355	1686673444027	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686673444028	1686673444107	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686673444109	1686673444164	OK	 
GROUP	1	XUI_020_Login	1686673416684	1686673444180	27464	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686673444189	1686673447181	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686673444181	1686673447187	2992	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686673447188	1686673447682	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686673447187	1686673447685	494	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686673447685	1686673454843	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686673447685	1686673454855	7158	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686673454855	1686673461109	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686673454855	1686673461188	6254	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686673461188	1686673461694	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686673461188	1686673461696	506	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686673461696	1686673467944	OK	 
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686673461696	1686673467955	6248	OK
REQUEST	1	XUI_PRL_036_SubmitAndPay	XUI_PRL_036_005_SubmitAndPay	1686673467955	1686673472092	OK	 
GROUP	1	XUI_PRL_036_SubmitAndPay	1686673467955	1686673472101	4137	OK
REQUEST	1	XUI_PRL_037_ConfidentialityStatement	XUI_PRL_037_005_ConfidentialityStatement	1686673472101	1686673472547	OK	 
GROUP	1	XUI_PRL_037_ConfidentialityStatement	1686673472101	1686673472547	446	OK
REQUEST	1	XUI_PRL_038_Declaration	XUI_PRL_038_005_Declaration	1686673472548	1686673473018	OK	 
GROUP	1	XUI_PRL_038_Declaration	1686673472547	1686673473019	470	OK
REQUEST	1	XUI_PRL_039_Continue	XUI_PRL_039_005_Continue	1686673473019	1686673473484	KO	substring(SUBMITTED_NOT_PAID).find.exists, found nothing
GROUP	1	XUI_PRL_039_Continue	1686673473019	1686673473487	465	KO
USER	***** Private Law Create Case *****	1	END	1686673411161	1686673473490
