ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678809417214	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678809418208	1678809418208
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678809418244	1678809418357	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678809418395	1678809418478	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678809418482	1678809418670	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678809418219	1678809418980	556	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678809418990	1678809419506	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678809419516	1678809420192	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678809420197	1678809424317	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678809418980	1678809424482	5457	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678809424484	1678809424531	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678809424483	1678809424582	78	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678809424583	1678809435001	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678809435006	1678809435067	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678809424583	1678809435162	10546	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678809435162	1678809435199	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678809435202	1678809435241	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678809435162	1678809435331	156	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678809435333	1678809435365	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678809435367	1678809435430	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678809435331	1678809435497	148	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678809435498	1678809435543	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678809435544	1678809435598	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678809435498	1678809435653	149	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678809435655	1678809435704	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678809435709	1678809435742	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678809435653	1678809435793	125	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678809435794	1678809435824	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678809435826	1678809435860	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678809435793	1678809435919	115	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1678809435920	1678809435953	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1678809435954	1678809435984	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1678809435919	1678809436038	112	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1678809436039	1678809436068	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1678809436070	1678809436104	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1678809436038	1678809436159	112	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1678809436162	1678809436194	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1678809436196	1678809436224	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1678809436159	1678809436279	109	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1678809436279	1678809436311	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1678809436312	1678809436344	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1678809436279	1678809436403	117	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1678809436404	1678809436434	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1678809436435	1678809436462	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1678809436403	1678809436513	103	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1678809436513	1678809436542	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1678809436543	1678809436571	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1678809436513	1678809436619	102	OK
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM	1678809436620	1678809436649	OK	 
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM Redirect 1	1678809436651	1678809436696	OK	 
GROUP	1	PRL_CitizenC100_160_AttendedMIAM	1678809436619	1678809436749	121	OK
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned	1678809436750	1678809436778	OK	 
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned Redirect 1	1678809436780	1678809436813	OK	 
GROUP	1	PRL_CitizenC100_170_DocumentSigned	1678809436749	1678809436867	109	OK
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload	1678809436907	1678809438141	OK	 
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload Redirect 1	1678809438145	1678809438180	OK	 
GROUP	1	PRL_CitizenC100_180_MIAMUpload	1678809436868	1678809438247	1332	OK
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit	1678809438249	1678809438965	OK	 
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit Redirect 1	1678809438969	1678809439014	OK	 
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit Redirect 2	1678809439020	1678809439054	OK	 
GROUP	1	PRL_CitizenC100_190_MIAMUploadSubmit	1678809438247	1678809439201	935	OK
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue	1678809439203	1678809439235	OK	 
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue Redirect 1	1678809439236	1678809439276	OK	 
GROUP	1	PRL_CitizenC100_200_MIAMUploadContinue	1678809439201	1678809439316	108	OK
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo	1678809439318	1678809439348	OK	 
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo Redirect 1	1678809439350	1678809439383	OK	 
GROUP	1	PRL_CitizenC100_210_AskingCourtToDo	1678809439316	1678809439443	118	OK
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo	1678809439443	1678809439472	OK	 
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo Redirect 1	1678809439473	1678809439501	OK	 
GROUP	1	PRL_CitizenC100_220_WouldLikeCourtTo	1678809439443	1678809439558	108	OK
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt	1678809439560	1678809439589	OK	 
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt Redirect 1	1678809439590	1678809439618	OK	 
GROUP	1	PRL_CitizenC100_230_DescribeWhatCourt	1678809439558	1678809439669	103	OK
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing	1678809439669	1678809439703	OK	 
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing Redirect 1	1678809439707	1678809439767	OK	 
GROUP	1	PRL_CitizenC100_240_UrgentFirstHearing	1678809439669	1678809439834	150	OK
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails	1678809439835	1678809439868	OK	 
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails Redirect 1	1678809439870	1678809439900	OK	 
GROUP	1	PRL_CitizenC100_250_UrgentHearingDetails	1678809439834	1678809439968	125	OK
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice	1678809439968	1678809439997	OK	 
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice Redirect 1	1678809439999	1678809440027	OK	 
GROUP	1	PRL_CitizenC100_260_AskingForWithoutNotice	1678809439968	1678809440092	119	OK
REQUEST	1	PRL_CitizenC100_270_WithoutNoticeDetails	PRL_CitizenC100_270_005_WithoutNoticeDetails	1678809440093	1678809440128	OK	 
REQUEST	1	PRL_CitizenC100_270_WithoutNoticeDetails	PRL_CitizenC100_270_005_WithoutNoticeDetails Redirect 1	1678809440130	1678809440172	OK	 
GROUP	1	PRL_CitizenC100_270_WithoutNoticeDetails	1678809440092	1678809440226	127	OK
REQUEST	1	PRL_CitizenC100_280_ChildrenName	PRL_CitizenC100_280_005_ChildrenName	1678809440228	1678809440256	OK	 
GROUP	1	PRL_CitizenC100_280_ChildrenName	1678809440226	1678809440268	28	OK
REQUEST	1	PRL_CitizenC100_285_ChildrenNameRedirect	PRL_CitizenC100_280_005_ChildrenName	1678809440268	1678809440321	OK	 
GROUP	1	PRL_CitizenC100_285_ChildrenNameRedirect	1678809440268	1678809440391	110	OK
REQUEST	1	PRL_CitizenC100_290_ChildDetails	PRL_CitizenC100_290_005_ChildDetails	1678809440392	1678809440424	OK	 
REQUEST	1	PRL_CitizenC100_290_ChildDetails	PRL_CitizenC100_290_005_ChildDetails Redirect 1	1678809440427	1678809440459	OK	 
GROUP	1	PRL_CitizenC100_290_ChildDetails	1678809440392	1678809440515	113	OK
REQUEST	1	PRL_CitizenC100_300_WhichDecision	PRL_CitizenC100_300_005_WhichDecision	1678809440516	1678809440544	OK	 
REQUEST	1	PRL_CitizenC100_300_WhichDecision	PRL_CitizenC100_300_005_WhichDecision Redirect 1	1678809440545	1678809440595	OK	 
GROUP	1	PRL_CitizenC100_300_WhichDecision	1678809440516	1678809440645	125	OK
REQUEST	1	PRL_CitizenC100_310_ParentalResponsibility	PRL_CitizenC100_310_005_ParentalResponsibility	1678809440646	1678809440678	OK	 
REQUEST	1	PRL_CitizenC100_310_ParentalResponsibility	PRL_CitizenC100_310_005_ParentalResponsibility Redirect 1	1678809440679	1678809440720	OK	 
GROUP	1	PRL_CitizenC100_310_ParentalResponsibility	1678809440645	1678809440769	120	OK
REQUEST	1	PRL_CitizenC100_320_FurtherInformation	PRL_CitizenC100_320_005_FurtherInformation	1678809440771	1678809440804	OK	 
REQUEST	1	PRL_CitizenC100_320_FurtherInformation	PRL_CitizenC100_320_005_FurtherInformation Redirect 1	1678809440806	1678809440838	OK	 
GROUP	1	PRL_CitizenC100_320_FurtherInformation	1678809440770	1678809440902	118	OK
REQUEST	1	PRL_CitizenC100_330_OtherChildren	PRL_CitizenC100_330_005_OtherChildren	1678809440904	1678809440953	OK	 
REQUEST	1	PRL_CitizenC100_330_OtherChildren	PRL_CitizenC100_330_005_OtherChildren Redirect 1	1678809440955	1678809441063	OK	 
GROUP	1	PRL_CitizenC100_330_OtherChildren	1678809440903	1678809441119	205	OK
REQUEST	1	PRL_CitizenC100_340_EnterYourName	PRL_CitizenC100_340_005_EnterYourName	1678809441120	1678809441165	OK	 
GROUP	1	PRL_CitizenC100_340_EnterYourName	1678809441119	1678809441167	45	OK
REQUEST	1	PRL_CitizenC100_345_EnterYourNameRedirect	PRL_CitizenC100_340_005_EnterYourName	1678809441169	1678809441218	OK	 
GROUP	1	PRL_CitizenC100_345_EnterYourNameRedirect	1678809441167	1678809441274	100	OK
REQUEST	1	PRL_CitizenC100_350_KnowContactDetails	PRL_CitizenC100_350_005_KnowContactDetails	1678809441276	1678809441310	OK	 
REQUEST	1	PRL_CitizenC100_350_KnowContactDetails	PRL_CitizenC100_350_005_KnowContactDetails Redirect 1	1678809441312	1678809441362	OK	 
GROUP	1	PRL_CitizenC100_350_KnowContactDetails	1678809441274	1678809441424	141	OK
REQUEST	1	PRL_CitizenC100_360_KeepDetailsPrivate	PRL_CitizenC100_360_005_KeepDetailsPrivate	1678809441424	1678809441469	OK	 
REQUEST	1	PRL_CitizenC100_360_KeepDetailsPrivate	PRL_CitizenC100_360_005_KeepDetailsPrivate Redirect 1	1678809441471	1678809441519	OK	 
GROUP	1	PRL_CitizenC100_360_KeepDetailsPrivate	1678809441424	1678809441570	141	OK
REQUEST	1	PRL_CitizenC100_370_KeepDetailsPrivateContinue	PRL_CitizenC100_370_005_KeepDetailsPrivateContinue	1678809441571	1678809441601	OK	 
REQUEST	1	PRL_CitizenC100_370_KeepDetailsPrivateContinue	PRL_CitizenC100_370_005_KeepDetailsPrivateContinue Redirect 1	1678809441605	1678809441660	OK	 
GROUP	1	PRL_CitizenC100_370_KeepDetailsPrivateContinue	1678809441570	1678809441728	148	OK
REQUEST	1	PRL_CitizenC100_380_ApplicantDetails	PRL_CitizenC100_380_005_ApplicantDetails	1678809441729	1678809441760	OK	 
REQUEST	1	PRL_CitizenC100_380_ApplicantDetails	PRL_CitizenC100_380_005_ApplicantDetails Redirect 1	1678809441761	1678809441796	OK	 
GROUP	1	PRL_CitizenC100_380_ApplicantDetails	1678809441728	1678809441849	115	OK
REQUEST	1	PRL_CitizenC100_390_ApplicantRelationship	PRL_CitizenC100_390_005_ApplicantRelationship	1678809441851	1678809441884	OK	 
REQUEST	1	PRL_CitizenC100_390_ApplicantRelationship	PRL_CitizenC100_390_005_ApplicantRelationship Redirect 1	1678809441885	1678809441950	OK	 
GROUP	1	PRL_CitizenC100_390_ApplicantRelationship	1678809441849	1678809442011	145	OK
