ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686844205830	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686844206155	1686844206155
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1686844206179	1686844206301	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1686844206311	1686844206366	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1686844206367	1686844206407	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 3	1686844206408	1686844206549	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1686844206161	1686844206927	683	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1686844206929	1686844207172	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1686844207174	1686844207381	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1686844207383	1686844210073	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1686844206927	1686844210213	3271	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1686844210213	1686844210310	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1686844210213	1686844210379	162	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1686844210379	1686844214240	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1686844214241	1686844214304	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1686844210379	1686844214384	4000	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1686844214384	1686844214438	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1686844214439	1686844214490	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1686844214384	1686844214562	174	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1686844214563	1686844214621	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1686844214622	1686844214683	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1686844214562	1686844214743	176	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1686844214743	1686844214782	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1686844214783	1686844214849	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1686844214743	1686844214895	149	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1686844214895	1686844214931	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1686844214932	1686844214984	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1686844214895	1686844215034	137	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1686844215034	1686844215083	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1686844215084	1686844215125	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1686844215034	1686844215290	253	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1686844215291	1686844215356	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1686844215357	1686844215409	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1686844215290	1686844215512	218	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1686844215512	1686844215595	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1686844215596	1686844215665	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1686844215512	1686844215747	232	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1686844215748	1686844215793	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1686844215794	1686844215907	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1686844215747	1686844215987	236	OK
