ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686566269327	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686566269622	1686566269622
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686566269632	1686566270860	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686566270896	1686566273751	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686566273760	1686566274257	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686566274260	1686566274758	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686566274760	1686566275229	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686566275233	1686566275621	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686566275625	1686566276231	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686566276239	1686566276741	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686566276749	1686566278962	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686566278968	1686566279933	OK	 
GROUP	1	XUI_010_Homepage	1686566269626	1686566300487	30723	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686566300491	1686566300919	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686566300921	1686566301695	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686566301696	1686566302035	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686566362856	1686566363595	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686566363598	1686566364159	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686566364163	1686566364361	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686566364362	1686566364577	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686566364578	1686566364854	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686566364856	1686566365055	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686566365057	1686566365128	OK	 
GROUP	1	XUI_020_Login	1686566300487	1686566365144	64616	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686566365152	1686566368155	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686566365145	1686566368171	3003	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686566368174	1686566369015	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686566368171	1686566369020	841	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686566369021	1686566369385	KO	jsonPath($.id).find.exists preparation crashed: Jackson failed to parse into a valid AST: c.f.j.d.e.MismatchedInputException: No content to map due to end-of-input  at [Source: (io.gatling.commons.util.FastByteArrayInputStream); line: 1, column: 0]
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686566369020	1686566369392	364	KO
USER	***** Private Law Create Case *****	1	END	1686566269622	1686566369397
