ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678808863359	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678808864382	1678808864382
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678808864424	1678808864547	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678808864592	1678808864687	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678808864690	1678808864777	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678808864394	1678808865138	535	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678808865145	1678808865686	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678808865692	1678808866198	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678808866203	1678808867455	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678808865138	1678808867621	2447	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678808867622	1678808867669	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678808867621	1678808867742	103	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678808867743	1678808873982	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678808873985	1678808874085	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678808867742	1678808874165	6396	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678808874166	1678808874195	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678808874199	1678808874265	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678808874165	1678808874352	167	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678808874356	1678808874388	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678808874392	1678808874447	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678808874352	1678808874519	153	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678808874519	1678808874553	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678808874555	1678808874621	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678808874519	1678808874687	160	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678808874688	1678808874722	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678808874724	1678808874790	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678808874688	1678808874853	156	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678808874854	1678808874886	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678808874888	1678808874956	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678808874853	1678808875024	153	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1678808875026	1678808875057	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1678808875059	1678808875133	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1678808875024	1678808875203	171	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1678808875204	1678808875246	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1678808875248	1678808875320	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1678808875204	1678808875398	184	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1678808875399	1678808875434	OK	 
