ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678809643632	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678809644512	1678809644512
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678809644547	1678809644670	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678809644709	1678809644780	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678809644784	1678809644855	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678809644522	1678809645187	473	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678809645196	1678809645607	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678809645615	1678809646025	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678809646030	1678809648387	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678809645188	1678809648562	3337	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678809648563	1678809648651	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678809648562	1678809648724	143	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678809648725	1678809654038	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678809654040	1678809654072	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678809648724	1678809654144	5401	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678809654145	1678809654178	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678809654182	1678809654228	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678809654144	1678809654296	138	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678809654298	1678809654338	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678809654340	1678809654408	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678809654296	1678809654485	172	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678809654486	1678809654515	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678809654518	1678809654598	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678809654485	1678809654659	164	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678809654660	1678809654690	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678809654692	1678809654733	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678809654659	1678809654791	122	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678809654792	1678809654826	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678809654828	1678809654884	OK	 
