ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1672921970924	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1672921971929	1672921971929
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1672921971970	1672921972099	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1672921972114	1672921972150	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1672921972152	1672921972302	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1672921971940	1672921972628	528	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1672921972633	1672921973287	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1672921973291	1672921973815	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1672921973818	1672921978307	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1672921972629	1672921978493	5829	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1672921978495	1672921978557	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1672921978493	1672921978632	120	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1672921978633	1672921990795	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1672921990797	1672921990843	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1672921978632	1672921990948	12292	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1672921990950	1672921991006	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1672921991008	1672921991067	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1672921990948	1672921991137	179	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1672921991138	1672921991189	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1672921991190	1672921991232	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1672921991137	1672921991292	147	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1672921991293	1672921991323	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1672921991324	1672921991365	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1672921991292	1672921991428	130	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1672921991429	1672921991461	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1672921991463	1672921991510	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1672921991428	1672921991593	156	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1672921991594	1672921991627	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1672921991628	1672921991670	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1672921991593	1672921991730	130	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1672921991732	1672921991764	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1672921991765	1672921991812	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1672921991730	1672921991925	188	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1672921991927	1672921991964	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1672921991966	1672921992033	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1672921991925	1672921992095	163	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1672921992098	1672921992129	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1672921992130	1672921992166	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1672921992095	1672921992230	125	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1672921992231	1672921992265	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1672921992266	1672921992304	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1672921992230	1672921992380	143	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1672921992383	1672921992414	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1672921992417	1672921992462	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1672921992380	1672921992531	140	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1672921992532	1672921992565	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1672921992566	1672921992605	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1672921992531	1672921992673	137	OK
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM	1672921992674	1672921992703	OK	 
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM Redirect 1	1672921992706	1672921992791	OK	 
GROUP	1	PRL_CitizenC100_160_AttendedMIAM	1672921992673	1672921992848	168	OK
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned	1672921992849	1672921992901	OK	 
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned Redirect 1	1672921992901	1672921992954	OK	 
GROUP	1	PRL_CitizenC100_170_DocumentSigned	1672921992848	1672921993050	187	OK
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload	1672921993090	1672921994484	OK	 
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload Redirect 1	1672921994488	1672921994531	OK	 
GROUP	1	PRL_CitizenC100_180_MIAMUpload	1672921993050	1672921994609	1506	OK
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue	1672921994610	1672921994645	OK	 
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue Redirect 1	1672921994647	1672921994693	OK	 
GROUP	1	PRL_CitizenC100_200_MIAMUploadContinue	1672921994609	1672921994793	168	OK
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo	1672921994794	1672921994835	OK	 
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo Redirect 1	1672921994837	1672921994872	OK	 
GROUP	1	PRL_CitizenC100_210_AskingCourtToDo	1672921994793	1672921994932	130	OK
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo	1672921994933	1672921994963	OK	 
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo Redirect 1	1672921994964	1672921994997	OK	 
GROUP	1	PRL_CitizenC100_220_WouldLikeCourtTo	1672921994932	1672921995070	132	OK
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt	1672921995070	1672921995104	OK	 
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt Redirect 1	1672921995106	1672921995145	OK	 
GROUP	1	PRL_CitizenC100_230_DescribeWhatCourt	1672921995070	1672921995207	132	OK
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing	1672921995208	1672921995236	OK	 
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing Redirect 1	1672921995237	1672921995293	OK	 
GROUP	1	PRL_CitizenC100_240_UrgentFirstHearing	1672921995207	1672921995390	174	OK
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails	1672921995391	1672921995428	OK	 
