ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1670951715936	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1670951717085	1670951717085
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1670951717130	1670951717250	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1670951717266	1670951717334	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1670951717336	1670951718092	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1670951717096	1670951718802	1528	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1670951718807	1670951719532	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1670951719535	1670951720134	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1670951720137	1670951723382	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1670951718803	1670951723648	4814	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1670951723649	1670951723808	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1670951723648	1670951723909	236	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1670951723911	1670951735190	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1670951735192	1670951735277	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1670951723909	1670951735391	11457	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1670951735393	1670951735445	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1670951735446	1670951735536	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1670951735391	1670951735625	223	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1670951735628	1670951735707	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1670951735707	1670951735767	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1670951735625	1670951735876	243	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1670951735877	1670951735917	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1670951735917	1670951735982	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1670951735876	1670951736051	170	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1670951736052	1670951736088	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1670951736089	1670951736129	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1670951736051	1670951736201	139	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1670951736202	1670951736237	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1670951736238	1670951736303	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1670951736201	1670951736379	168	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1670951736381	1670951736418	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1670951736419	1670951736479	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1670951736379	1670951736549	164	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1670951736551	1670951736587	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1670951736589	1670951736672	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1670951736549	1670951736877	321	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1670951736878	1670951736915	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1670951736916	1670951736969	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1670951736877	1670951737054	170	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1670951737054	1670951737092	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1670951737093	1670951737171	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1670951737054	1670951737237	180	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1670951737238	1670951737272	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1670951737275	1670951737327	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1670951737237	1670951737430	186	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1670951737433	1670951737465	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1670951737466	1670951737540	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1670951737431	1670951737607	170	OK
