ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678808226842	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678808228518	1678808228518
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678808228556	1678808228681	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678808228704	1678808228738	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678808228740	1678808228804	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678808228528	1678808229117	413	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678808229123	1678808229671	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678808229680	1678808230082	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678808230086	1678808231723	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678808229118	1678808231880	2724	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678808231881	1678808231917	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678808231880	1678808231994	90	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678808231995	1678808239198	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678808239201	1678808239244	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678808231994	1678808239332	7308	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678808239334	1678808239366	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678808239368	1678808239400	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678808239333	1678808239468	114	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678808239470	1678808239500	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678808239501	1678808239533	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678808239468	1678808239589	111	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678808239590	1678808239621	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678808239624	1678808239658	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678808239589	1678808239717	118	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678808239717	1678808239751	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678808239753	1678808239784	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678808239717	1678808239842	115	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678808239844	1678808239873	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678808239875	1678808239905	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678808239842	1678808239966	109	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1678808239969	1678808239998	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1678808240000	1678808240050	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1678808239966	1678808240104	129	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1678808240104	1678808240133	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1678808240134	1678808240168	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1678808240104	1678808240223	112	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1678808240224	1678808240261	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1678808240263	1678808240299	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1678808240223	1678808240352	123	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1678808240352	1678808240391	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1678808240392	1678808240422	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1678808240352	1678808240476	116	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1678808240476	1678808240520	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1678808240521	1678808240556	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1678808240476	1678808240609	127	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1678808240610	1678808240639	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1678808240640	1678808240668	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1678808240609	1678808240727	113	OK
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM	1678808240727	1678808240758	OK	 
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM Redirect 1	1678808240760	1678808240789	OK	 
GROUP	1	PRL_CitizenC100_160_AttendedMIAM	1678808240727	1678808240846	113	OK
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned	1678808240847	1678808240877	OK	 
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned Redirect 1	1678808240878	1678808240905	OK	 
GROUP	1	PRL_CitizenC100_170_DocumentSigned	1678808240847	1678808240968	108	OK
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload	1678808241013	1678808241673	OK	 
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload Redirect 1	1678808241683	1678808241718	OK	 
GROUP	1	PRL_CitizenC100_180_MIAMUpload	1678808240969	1678808241779	751	OK
