ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1670418675145	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1670418676038	1670418676038
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1670418676082	1670418676188	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1670418676204	1670418676241	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1670418676242	1670418676355	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1670418676049	1670418676695	485	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1670418676699	1670418677097	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1670418677106	1670418677680	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1670418677686	1670418678839	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1670418676695	1670418679020	2281	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1670418679022	1670418679084	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1670418679020	1670418679191	145	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1670418679192	1670418683237	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1670418683239	1670418683335	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1670418679191	1670418683409	4203	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1670418683411	1670418683451	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1670418683452	1670418683501	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1670418683409	1670418683578	150	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1670418683579	1670418683640	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1670418683641	1670418683730	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1670418683578	1670418683792	208	OK
REQUEST	1	XUI_999_Logout	XUI_999_005_Logout	1670418683793	1670418683893	OK	 
REQUEST	1	XUI_999_Logout	XUI_999_005_Logout Redirect 1	1670418683895	1670418683959	OK	 
GROUP	1	XUI_999_Logout	1670418683792	1670418684243	442	OK
USER	***** Private Law Create Case *****	1	END	1670418676038	1670418684255
