ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686845736163	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686845736490	1686845736490
REQUEST	1	PRL_Citizen_010_PRLHome	PRL_Citizen_010_005_PRLHome	1686845736513	1686845736635	OK	 
REQUEST	1	PRL_Citizen_010_PRLHome	PRL_Citizen_010_005_PRLHome Redirect 1	1686845736646	1686845736686	OK	 
REQUEST	1	PRL_Citizen_010_PRLHome	PRL_Citizen_010_005_PRLHome Redirect 2	1686845736687	1686845736731	OK	 
REQUEST	1	PRL_Citizen_010_PRLHome	PRL_Citizen_010_005_PRLHome Redirect 3	1686845736732	1686845736832	OK	 
GROUP	1	PRL_Citizen_010_PRLHome	1686845736495	1686845737073	494	OK
REQUEST	1	PRL_Citizen_020_Login	PRL_Citizen_020_005_Login	1686845737075	1686845737218	OK	 
REQUEST	1	PRL_Citizen_020_Login	PRL_Citizen_020_005_Login Redirect 1	1686845737220	1686845737419	OK	 
REQUEST	1	PRL_Citizen_020_Login	PRL_Citizen_020_005_Login Redirect 2	1686845737420	1686845741769	OK	 
GROUP	1	PRL_Citizen_020_Login	1686845737073	1686845741931	4845	OK
REQUEST	1	PRL_Citizen_030_C100StartApplication	PRL_Citizen_030_005_C100StartApplication	1686845741931	1686845742094	OK	 
GROUP	1	PRL_Citizen_030_C100StartApplication	1686845741931	1686845742290	355	OK
REQUEST	1	PRL_Citizen_040_StartTheApplicationC100	PRL_Citizen_040_005_StartTheApplicationC100	1686845742290	1686845742488	OK	 
GROUP	1	PRL_Citizen_040_StartTheApplicationC100	1686845742290	1686845742591	299	OK
REQUEST	1	PRL_Citizen_041_Dashboard	PRL_Citizen_041_005_Dashboard	1686845742592	1686845742661	OK	 
REQUEST	1	PRL_Citizen_041_Dashboard	PRL_Citizen_041_005_Dashboard Redirect 1	1686845742662	1686845746943	OK	 
GROUP	1	PRL_Citizen_041_Dashboard	1686845742591	1686845747059	4463	OK
REQUEST	1	PRL_Citizen_042_ActivateAccessCode	PRL_Citizen_042_005_ActivateAccessCode	1686845747060	1686845747203	OK	 
GROUP	1	PRL_Citizen_042_ActivateAccessCode	1686845747059	1686845747272	208	OK
REQUEST	1	PRL_Citizen_043_CaseAdded	PRL_Citizen_043_005_AccessYourCase	1686845747272	1686845748424	OK	 
REQUEST	1	PRL_Citizen_043_CaseAdded	PRL_Citizen_043_005_AccessYourCase Redirect 1	1686845748425	1686845756207	OK	 
GROUP	1	PRL_Citizen_043_CaseAdded	1686845747272	1686845756383	9108	OK
REQUEST	1	PRL_Citizen_044_AccessCodeContinue	PRL_Citizen_044_005_AccessCodeContinue	1686845756383	1686845756598	OK	 
REQUEST	1	PRL_Citizen_044_AccessCodeContinue	PRL_Citizen_044_005_AccessCodeContinue Redirect 1	1686845756598	1686845756926	OK	 
GROUP	1	PRL_Citizen_044_AccessCodeContinue	1686845756383	1686845757057	671	OK
REQUEST	1	PRL_Citizen_045_AccessCase	PRL_Citizen_045_005_AccessCase	1686845757058	1686845758641	OK	 
REQUEST	1	PRL_Citizen_045_AccessCase	PRL_Citizen_045_005_AccessCase Redirect 1	1686845758642	1686845758791	OK	 
GROUP	1	PRL_Citizen_045_AccessCase	1686845757057	1686845758905	1843	OK
GROUP	1	PRL_CitizenC100_010_PRLHome	1686845758905	1686845758906	0	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1686845758906	1686845763255	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1686845763256	1686845763315	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1686845758906	1686845763410	4500	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1686845763411	1686845763453	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1686845763454	1686845763498	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1686845763410	1686845763576	162	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1686845763576	1686845763606	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1686845763606	1686845763704	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1686845763576	1686845763745	167	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1686845763746	1686845763810	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1686845763811	1686845763871	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1686845763745	1686845763954	205	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1686845763955	1686845764024	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1686845764025	1686845764063	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1686845763954	1686845764190	232	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1686845764190	1686845764219	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1686845764219	1686845764501	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1686845764190	1686845764569	377	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1686845764570	1686845764674	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1686845764675	1686845764736	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1686845764570	1686845764816	244	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1686845764816	1686845764904	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1686845764905	1686845764949	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1686845764816	1686845765037	218	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1686845765037	1686845765071	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1686845765072	1686845765136	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1686845765037	1686845765216	177	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1686845765216	1686845765286	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1686845765287	1686845765342	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1686845765216	1686845765412	193	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1686845765413	1686845765513	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1686845765514	1686845765552	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1686845765413	1686845765646	230	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1686845765647	1686845765684	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1686845765685	1686845765800	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1686845765646	1686845765869	219	OK
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM	1686845765870	1686845766024	OK	 
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM Redirect 1	1686845766025	1686845766105	OK	 
GROUP	1	PRL_CitizenC100_160_AttendedMIAM	1686845765869	1686845766253	380	OK
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned	1686845766253	1686845766279	OK	 
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned Redirect 1	1686845766279	1686845766341	OK	 
GROUP	1	PRL_CitizenC100_170_DocumentSigned	1686845766253	1686845766392	136	OK
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload	1686845766403	1686845766957	OK	 
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload Redirect 1	1686845766960	1686845767011	OK	 
GROUP	1	PRL_CitizenC100_180_MIAMUpload	1686845766392	1686845767147	739	OK
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit	1686845767147	1686845767855	OK	 
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit Redirect 1	1686845767856	1686845767891	OK	 
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit Redirect 2	1686845767892	1686845767963	OK	 
GROUP	1	PRL_CitizenC100_190_MIAMUploadSubmit	1686845767147	1686845768093	941	OK
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue	1686845768093	1686845768131	OK	 
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue Redirect 1	1686845768134	1686845768213	OK	 
GROUP	1	PRL_CitizenC100_200_MIAMUploadContinue	1686845768093	1686845768333	235	OK
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo	1686845768333	1686845768402	OK	 
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo Redirect 1	1686845768403	1686845768442	OK	 
GROUP	1	PRL_CitizenC100_210_AskingCourtToDo	1686845768333	1686845770476	2140	OK
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo	1686845770476	1686845770502	OK	 
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo Redirect 1	1686845770503	1686845770575	OK	 
GROUP	1	PRL_CitizenC100_220_WouldLikeCourtTo	1686845770476	1686845770719	241	OK
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt	1686845770720	1686845770756	OK	 
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt Redirect 1	1686845770756	1686845770796	OK	 
GROUP	1	PRL_CitizenC100_230_DescribeWhatCourt	1686845770720	1686845770978	256	OK
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing	1686845770978	1686845771003	OK	 
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing Redirect 1	1686845771004	1686845771098	OK	 
GROUP	1	PRL_CitizenC100_240_UrgentFirstHearing	1686845770978	1686845771173	192	OK
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails	1686845771174	1686845771220	OK	 
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails Redirect 1	1686845771221	1686845771263	OK	 
GROUP	1	PRL_CitizenC100_250_UrgentHearingDetails	1686845771173	1686845771331	154	OK
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice	1686845771331	1686845771363	OK	 
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice Redirect 1	1686845771364	1686845771414	OK	 
GROUP	1	PRL_CitizenC100_260_AskingForWithoutNotice	1686845771331	1686845771474	141	OK
REQUEST	1	PRL_CitizenC100_270_WithoutNoticeDetails	PRL_CitizenC100_270_005_WithoutNoticeDetails	1686845771474	1686845771726	OK	 
REQUEST	1	PRL_CitizenC100_270_WithoutNoticeDetails	PRL_CitizenC100_270_005_WithoutNoticeDetails Redirect 1	1686845771726	1686845772182	OK	 
GROUP	1	PRL_CitizenC100_270_WithoutNoticeDetails	1686845771474	1686845772265	790	OK
REQUEST	1	PRL_CitizenC100_280_ChildrenName	PRL_CitizenC100_280_005_ChildrenName	1686845772265	1686845772303	OK	 
GROUP	1	PRL_CitizenC100_280_ChildrenName	1686845772265	1686845772306	38	OK
REQUEST	1	PRL_CitizenC100_285_ChildrenNameRedirect	PRL_CitizenC100_280_005_ChildrenName	1686845772306	1686845772357	OK	 
GROUP	1	PRL_CitizenC100_285_ChildrenNameRedirect	1686845772306	1686845772488	179	OK
REQUEST	1	PRL_CitizenC100_290_ChildDetails	PRL_CitizenC100_290_005_ChildDetails	1686845772489	1686845772515	OK	 
REQUEST	1	PRL_CitizenC100_290_ChildDetails	PRL_CitizenC100_290_005_ChildDetails Redirect 1	1686845772516	1686845772553	OK	 
GROUP	1	PRL_CitizenC100_290_ChildDetails	1686845772488	1686845772737	245	OK
REQUEST	1	PRL_CitizenC100_300_WhichDecision	PRL_CitizenC100_300_005_WhichDecision	1686845772737	1686845772779	OK	 
REQUEST	1	PRL_CitizenC100_300_WhichDecision	PRL_CitizenC100_300_005_WhichDecision Redirect 1	1686845772780	1686845772830	OK	 
GROUP	1	PRL_CitizenC100_300_WhichDecision	1686845772737	1686845772915	176	OK
REQUEST	1	PRL_CitizenC100_310_ParentalResponsibility	PRL_CitizenC100_310_005_ParentalResponsibility	1686845772915	1686845772940	OK	 
REQUEST	1	PRL_CitizenC100_310_ParentalResponsibility	PRL_CitizenC100_310_005_ParentalResponsibility Redirect 1	1686845772940	1686845773009	OK	 
GROUP	1	PRL_CitizenC100_310_ParentalResponsibility	1686845772915	1686845773169	253	OK
REQUEST	1	PRL_CitizenC100_320_FurtherInformation	PRL_CitizenC100_320_005_FurtherInformation	1686845773169	1686845773247	OK	 
REQUEST	1	PRL_CitizenC100_320_FurtherInformation	PRL_CitizenC100_320_005_FurtherInformation Redirect 1	1686845773248	1686845773288	OK	 
GROUP	1	PRL_CitizenC100_320_FurtherInformation	1686845773169	1686845773381	210	OK
REQUEST	1	PRL_CitizenC100_330_OtherChildren	PRL_CitizenC100_330_005_OtherChildren	1686845773381	1686845773411	OK	 
REQUEST	1	PRL_CitizenC100_330_OtherChildren	PRL_CitizenC100_330_005_OtherChildren Redirect 1	1686845773412	1686845773474	OK	 
GROUP	1	PRL_CitizenC100_330_OtherChildren	1686845773381	1686845773562	177	OK
REQUEST	1	PRL_CitizenC100_340_EnterYourName	PRL_CitizenC100_340_005_EnterYourName	1686845773562	1686845773616	OK	 
GROUP	1	PRL_CitizenC100_340_EnterYourName	1686845773562	1686845773617	54	OK
REQUEST	1	PRL_CitizenC100_345_EnterYourNameRedirect	PRL_CitizenC100_340_005_EnterYourName	1686845773617	1686845773659	OK	 
GROUP	1	PRL_CitizenC100_345_EnterYourNameRedirect	1686845773617	1686845773738	119	OK
REQUEST	1	PRL_CitizenC100_350_KnowContactDetails	PRL_CitizenC100_350_005_KnowContactDetails	1686845773738	1686845773764	OK	 
REQUEST	1	PRL_CitizenC100_350_KnowContactDetails	PRL_CitizenC100_350_005_KnowContactDetails Redirect 1	1686845773765	1686845773832	OK	 
GROUP	1	PRL_CitizenC100_350_KnowContactDetails	1686845773738	1686845773878	137	OK
REQUEST	1	PRL_CitizenC100_360_KeepDetailsPrivate	PRL_CitizenC100_360_005_KeepDetailsPrivate	1686845773879	1686845773925	OK	 
REQUEST	1	PRL_CitizenC100_360_KeepDetailsPrivate	PRL_CitizenC100_360_005_KeepDetailsPrivate Redirect 1	1686845773926	1686845773955	OK	 
GROUP	1	PRL_CitizenC100_360_KeepDetailsPrivate	1686845773878	1686845774022	140	OK
REQUEST	1	PRL_CitizenC100_370_KeepDetailsPrivateContinue	PRL_CitizenC100_370_005_KeepDetailsPrivateContinue	1686845774022	1686845774049	OK	 
REQUEST	1	PRL_CitizenC100_370_KeepDetailsPrivateContinue	PRL_CitizenC100_370_005_KeepDetailsPrivateContinue Redirect 1	1686845774050	1686845774096	OK	 
GROUP	1	PRL_CitizenC100_370_KeepDetailsPrivateContinue	1686845774022	1686845774199	174	OK
REQUEST	1	PRL_CitizenC100_380_ApplicantDetails	PRL_CitizenC100_380_005_ApplicantDetails	1686845774199	1686845774241	OK	 
REQUEST	1	PRL_CitizenC100_380_ApplicantDetails	PRL_CitizenC100_380_005_ApplicantDetails Redirect 1	1686845774241	1686845774289	OK	 
GROUP	1	PRL_CitizenC100_380_ApplicantDetails	1686845774199	1686845774346	145	OK
REQUEST	1	PRL_CitizenC100_390_ApplicantRelationship	PRL_CitizenC100_390_005_ApplicantRelationship	1686845774346	1686845774373	OK	 
REQUEST	1	PRL_CitizenC100_390_ApplicantRelationship	PRL_CitizenC100_390_005_ApplicantRelationship Redirect 1	1686845774374	1686845774446	OK	 
GROUP	1	PRL_CitizenC100_390_ApplicantRelationship	1686845774346	1686845774512	163	OK
REQUEST	1	PRL_CitizenC100_400_ApplicantPostcode	PRL_CitizenC100_400_005_ApplicantPostcode	1686845774513	1686845774842	OK	 
REQUEST	1	PRL_CitizenC100_400_ApplicantPostcode	PRL_CitizenC100_400_005_ApplicantPostcode Redirect 1	1686845774842	1686845774900	OK	 
GROUP	1	PRL_CitizenC100_400_ApplicantPostcode	1686845774512	1686845775018	502	OK
REQUEST	1	PRL_CitizenC100_410_ApplicantSelectAddress	PRL_CitizenC100_410_005_ApplicantSelectAddress	1686845775018	1686845775053	OK	 
