ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1670423596184	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1670423597025	1670423597025
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1670423597066	1670423597196	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1670423597209	1670423597282	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1670423597283	1670423597403	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1670423597034	1670423597743	544	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1670423597747	1670423598356	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1670423598361	1670423598972	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1670423598974	1670423600266	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1670423597743	1670423600915	3133	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1670423600917	1670423601028	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1670423600915	1670423601137	183	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1670423601137	1670423604402	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1670423604405	1670423604494	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1670423601137	1670423604747	3585	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1670423604749	1670423604790	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1670423604792	1670423604860	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1670423604747	1670423605020	251	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1670423605022	1670423605056	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1670423605057	1670423605132	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1670423605020	1670423605209	182	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1670423605211	1670423605242	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1670423605242	1670423605358	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1670423605210	1670423605469	254	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1670423605469	1670423605631	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1670423605632	1670423605789	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1670423605469	1670423605862	382	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1670423605863	1670423605897	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1670423605898	1670423605990	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1670423605862	1670423606061	193	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1670423606063	1670423606099	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1670423606100	1670423606215	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1670423606061	1670423606384	315	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1670423606387	1670423606419	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1670423606419	1670423606496	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1670423606385	1670423606612	220	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1670423606613	1670423606651	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1670423606652	1670423606779	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1670423606612	1670423606859	241	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1670423606860	1670423606896	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1670423606897	1670423606997	OK	 
