ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1679588909182	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1679588910515	1679588910515
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1679588910557	1679588910724	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1679588910819	1679588910884	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1679588910887	1679588910968	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1679588910528	1679588911531	699	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1679588911543	1679588911887	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1679588911897	1679588912400	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1679588912421	1679588914569	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1679588911532	1679588914775	3176	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1679588914776	1679588914871	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1679588914775	1679588915004	151	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1679588915007	1679588919768	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1679588919771	1679588919829	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1679588915004	1679588919921	4889	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1679588919923	1679588919950	OK	 
