ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678809317447	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678809318305	1678809318305
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678809318345	1678809318479	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678809318513	1678809318566	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678809318569	1678809318637	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678809318320	1678809318952	440	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678809318961	1678809319434	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678809319440	1678809319968	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678809319972	1678809322630	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678809318952	1678809322848	3856	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678809322849	1678809323032	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678809322848	1678809323103	239	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678809323104	1678809331951	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678809331956	1678809331994	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678809323103	1678809332070	8941	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678809332071	1678809332111	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678809332113	1678809332170	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678809332070	1678809332230	150	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678809332233	1678809332266	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678809332268	1678809332348	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678809332230	1678809332417	164	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678809332418	1678809332518	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678809332520	1678809332553	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678809332417	1678809332608	184	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678809332609	1678809332684	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678809332689	1678809332722	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678809332608	1678809332782	160	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678809332785	1678809332817	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678809332819	1678809332849	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678809332782	1678809332921	123	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1678809332923	1678809332955	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1678809332956	1678809333016	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1678809332921	1678809333070	142	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1678809333071	1678809333097	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1678809333099	1678809333135	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1678809333070	1678809333212	130	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1678809333213	1678809333248	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1678809333250	1678809333280	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1678809333212	1678809333341	122	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1678809333342	1678809333395	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1678809333396	1678809333471	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1678809333342	1678809333526	176	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1678809333527	1678809333559	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1678809333560	1678809333625	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1678809333526	1678809333679	145	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1678809333680	1678809333710	OK	 
