ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686663097992	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686663098281	1686663098281
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686663098292	1686663101882	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686663101912	1686663105966	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686663105972	1686663106446	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686663106451	1686663107099	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686663107101	1686663107648	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686663107651	1686663108140	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686663108143	1686663108525	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686663108531	1686663108941	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686663108950	1686663109664	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686663109668	1686663109839	OK	 
GROUP	1	XUI_010_Homepage	1686663098285	1686663111258	12857	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686663111260	1686663111541	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686663111543	1686663111953	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686663111954	1686663112039	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686663135315	1686663135361	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686663135362	1686663135451	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686663135452	1686663135518	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686663135519	1686663135588	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686663135589	1686663135739	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686663135740	1686663135845	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686663135848	1686663135936	OK	 
GROUP	1	XUI_020_Login	1686663111258	1686663135954	24661	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686663135962	1686663137880	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686663135954	1686663137886	1918	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686663137887	1686663138600	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686663137886	1686663138601	713	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686663138601	1686663152955	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686663138601	1686663152969	14354	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686663152970	1686663201235	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686663152970	1686663201323	48265	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686663201323	1686663201962	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686663201323	1686663201963	639	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686663201963	1686663214635	OK	 
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686663201963	1686663214646	12672	OK
REQUEST	1	XUI_PRL_036_SubmitAndPay	XUI_PRL_036_005_SubmitAndPay	1686663214647	1686663244969	KO	jsonPath($.case_fields[6].formatted_value.document_hash).find.exists preparation crashed: Jackson failed to parse into a valid AST: c.f.j.c.JsonParseException: Unexpected character ('<' (code 60)): expected a valid value (JSON String, Number, Array, Object or token 'null', 'true' or 'false')  at [Source: (io.netty.buffer.ByteBufInputStream); line: 1, column: 2]
GROUP	1	XUI_PRL_036_SubmitAndPay	1686663214646	1686663244974	30322	KO
USER	***** Private Law Create Case *****	1	END	1686663098281	1686663244976
