ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686664643764	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686664644011	1686664644011
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686664644022	1686664644063	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686664644083	1686664644295	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686664644300	1686664644539	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686664644542	1686664644949	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686664644952	1686664645221	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686664645223	1686664645597	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686664645602	1686664646342	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686664646350	1686664646887	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686664646894	1686664650943	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686664650948	1686664651282	OK	 
GROUP	1	XUI_010_Homepage	1686664644015	1686664657737	13599	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686664657740	1686664658108	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686664658109	1686664658863	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686664658863	1686664658950	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686664684838	1686664685353	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686664685354	1686664685372	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686664685373	1686664685450	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686664685450	1686664685673	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686664685674	1686664686013	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686664686014	1686664686106	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686664686107	1686664686541	OK	 
GROUP	1	XUI_020_Login	1686664657738	1686664686560	28790	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686664686567	1686664705165	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686664686560	1686664705170	18598	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686664705172	1686664705819	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686664705170	1686664705820	647	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686664705821	1686664714217	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686664705820	1686664714229	8396	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686664714229	1686664721149	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686664714229	1686664721236	6920	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686664721236	1686664721801	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686664721236	1686664721801	565	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686664721802	1686664733877	OK	 
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686664721801	1686664733887	12075	OK
REQUEST	1	XUI_PRL_036_SubmitAndPay	XUI_PRL_036_005_SubmitAndPay	1686664733887	1686664747468	OK	 
GROUP	1	XUI_PRL_036_SubmitAndPay	1686664733887	1686664747474	13581	OK
REQUEST	1	XUI_PRL_040_PayNow	XUI_PRL_040_005_PayNow	1686664747475	1686664749947	KO	substring(Amount to pay).find.exists, found nothing
GROUP	1	XUI_PRL_040_PayNow	1686664747474	1686664749948	2472	KO
USER	***** Private Law Create Case *****	1	END	1686664644011	1686664749950
