ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686567281107	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686567281465	1686567281465
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686567281476	1686567282692	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686567282724	1686567283853	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686567283860	1686567284818	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686567284823	1686567285395	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686567285399	1686567285970	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686567285974	1686567286578	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686567286580	1686567287610	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686567287617	1686567288217	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686567288225	1686567293890	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686567293895	1686567294287	OK	 
GROUP	1	XUI_010_Homepage	1686567281469	1686567296516	14915	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686567296519	1686567296744	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686567296746	1686567297262	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686567297263	1686567297328	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686567319977	1686567320268	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686567320269	1686567320447	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686567320447	1686567320604	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686567320604	1686567320786	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686567320787	1686567320977	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686567320978	1686567321176	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686567321178	1686567321472	OK	 
GROUP	1	XUI_020_Login	1686567296517	1686567321489	24942	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686567321497	1686567323238	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686567321490	1686567323243	1741	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686567323245	1686567323683	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686567323243	1686567323684	438	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686567323685	1686567324055	KO	jsonPath($.id).find.exists preparation crashed: Jackson failed to parse into a valid AST: c.f.j.d.e.MismatchedInputException: No content to map due to end-of-input  at [Source: (io.gatling.commons.util.FastByteArrayInputStream); line: 1, column: 0]
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686567323684	1686567324058	370	KO
USER	***** Private Law Create Case *****	1	END	1686567281465	1686567324061
