ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1677494602557	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1677494604002	1677494604002
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1677494604052	1677494604260	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1677494604291	1677494604359	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1677494604361	1677494604465	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1677494604015	1677494604922	647	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1677494604931	1677494605481	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1677494605485	1677494605991	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1677494605994	1677494614494	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1677494604923	1677494614642	9688	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1677494614643	1677494614771	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1677494614642	1677494614850	187	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1677494614851	1677494633450	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1677494633451	1677494633591	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1677494614850	1677494633673	18801	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1677494633675	1677494633769	OK	 
