ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1670507101325	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1670507102839	1670507102839
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1670507103014	1670507103270	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1670507103291	1670507103385	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1670507103399	1670507103529	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1670507102965	1670507104141	852	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1670507104231	1670507104662	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1670507104664	1670507105038	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1670507105041	1670507107714	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1670507104179	1670507107928	3664	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1670507107929	1670507108083	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1670507107928	1670507108198	241	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1670507108198	1670507114730	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1670507114732	1670507114808	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1670507108198	1670507114982	6678	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1670507114994	1670507115059	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1670507115071	1670507115150	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1670507114982	1670507115300	278	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1670507115303	1670507115338	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1670507115339	1670507115422	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1670507115300	1670507115501	188	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1670507115503	1670507115547	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1670507115560	1670507115665	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1670507115501	1670507115780	252	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1670507115780	1670507115828	OK	 
