ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686660628803	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686660629556	1686660629556
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686660629567	1686660630472	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686660630506	1686660631089	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686660631093	1686660631129	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686660631131	1686660631200	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686660631201	1686660631354	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686660631356	1686660631439	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686660631440	1686660631490	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686660631492	1686660631576	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686660631578	1686660632211	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686660632213	1686660632438	OK	 
GROUP	1	XUI_010_Homepage	1686660629560	1686660639324	9668	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686660639326	1686660639677	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686660639678	1686660640972	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686660640974	1686660641094	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686660675593	1686660675661	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686660675662	1686660675684	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686660675685	1686660675740	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686660675740	1686660675793	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686660675794	1686660676177	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686660676178	1686660676373	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686660676377	1686660676438	OK	 
GROUP	1	XUI_020_Login	1686660639324	1686660676459	37097	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686660676468	1686660678523	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686660676460	1686660678529	2055	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686660678531	1686660678950	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686660678529	1686660678951	419	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686660678951	1686660692719	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686660678951	1686660692732	13768	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686660692732	1686660693248	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686660692732	1686660695768	3032	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686660695769	1686660696615	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686660695768	1686660696616	846	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686660696617	1686660698186	KO	substring(CALLBACK_COMPLETED).find.exists, found nothing
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686660696616	1686660698189	1569	KO
USER	***** Private Law Create Case *****	1	END	1686660629556	1686660698193
