ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1672916042356	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1672916043269	1672916043269
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1672916043316	1672916043416	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1672916043433	1672916043477	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1672916043478	1672916043594	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1672916043278	1672916043913	463	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1672916043920	1672916044575	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1672916044578	1672916044984	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1672916044987	1672916050311	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1672916043913	1672916050644	6699	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1672916050645	1672916050774	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1672916050644	1672916050895	236	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1672916050897	1672916065970	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1672916065973	1672916066052	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1672916050895	1672916066158	15235	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1672916066159	1672916066206	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1672916066208	1672916066254	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1672916066158	1672916066354	188	OK
