ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686669603208	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686669603816	1686669603816
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686669603826	1686669604060	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686669604083	1686669604878	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686669604882	1686669604913	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686669604914	1686669605174	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686669605176	1686669605365	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686669605367	1686669605467	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686669605468	1686669605513	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686669605515	1686669605565	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686669605567	1686669605734	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686669605735	1686669605812	OK	 
GROUP	1	XUI_010_Homepage	1686669603819	1686669607720	3812	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686669607722	1686669608155	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686669608156	1686669610024	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686669610025	1686669610192	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686669639539	1686669639596	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686669639597	1686669639613	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686669639614	1686669639649	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686669639650	1686669639688	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686669639689	1686669639925	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686669639926	1686669639973	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686669639976	1686669640071	OK	 
GROUP	1	XUI_020_Login	1686669607720	1686669640088	32336	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686669640097	1686669643510	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686669640089	1686669643516	3413	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686669643517	1686669644422	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686669643516	1686669644422	905	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686669644423	1686669653637	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686669644422	1686669653649	9214	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686669653649	1686669663273	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686669653649	1686669663353	9624	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686669663353	1686669663864	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686669663353	1686669663864	511	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686669663865	1686669670185	OK	 
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686669663864	1686669670195	6320	OK
REQUEST	1	XUI_PRL_036_SubmitAndPay	XUI_PRL_036_005_SubmitAndPay	1686669670195	1686669677873	OK	 
GROUP	1	XUI_PRL_036_SubmitAndPay	1686669670195	1686669677880	7678	OK
REQUEST	1	XUI_PRL_037_ConfidentialityStatement	XUI_PRL_037_005_ConfidentialityStatement	1686669677881	1686669678697	OK	 
GROUP	1	XUI_PRL_037_ConfidentialityStatement	1686669677881	1686669678698	816	OK
REQUEST	1	XUI_PRL_038_Declaration	XUI_PRL_038_005_Declaration	1686669678699	1686669679312	KO	substring(applicantSolicitorEmailAddress).find.exists, found nothing
GROUP	1	XUI_PRL_038_Declaration	1686669678698	1686669679315	613	KO
USER	***** Private Law Create Case *****	1	END	1686669603816	1686669679318
