ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1671023271265	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1671023272123	1671023272123
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1671023272156	1671023272314	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1671023272332	1671023272413	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1671023272413	1671023272516	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1671023272132	1671023272844	562	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1671023272848	1671023273457	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1671023273460	1671023274069	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1671023274072	1671023277449	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1671023272844	1671023277649	4772	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1671023277650	1671023277742	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1671023277649	1671023277848	183	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1671023277848	1671023286254	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1671023286257	1671023286305	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1671023277848	1671023286413	8546	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1671023286414	1671023286465	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1671023286467	1671023286529	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1671023286413	1671023286621	200	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1671023286623	1671023286677	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1671023286678	1671023286730	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1671023286621	1671023286820	192	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1671023286821	1671023286850	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1671023286851	1671023286960	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1671023286820	1671023287026	199	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1671023287027	1671023287081	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1671023287082	1671023287193	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1671023287027	1671023287265	230	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1671023287266	1671023287396	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1671023287396	1671023287472	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1671023287265	1671023287538	267	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1671023287539	1671023287591	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1671023287592	1671023287662	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1671023287538	1671023287728	183	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1671023287728	1671023287761	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1671023287762	1671023287805	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1671023287728	1671023287870	139	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1671023287870	1671023287941	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1671023287942	1671023288056	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1671023287870	1671023288140	262	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1671023288140	1671023288176	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1671023288176	1671023288221	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1671023288140	1671023288316	173	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1671023288318	1671023288354	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1671023288357	1671023288522	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1671023288316	1671023288589	261	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1671023288590	1671023288625	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1671023288626	1671023288752	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1671023288589	1671023288911	317	OK
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM	1671023288912	1671023288943	OK	 
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM Redirect 1	1671023288945	1671023289030	OK	 
GROUP	1	PRL_CitizenC100_160_AttendedMIAM	1671023288911	1671023289109	191	OK
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned	1671023289110	1671023289142	OK	 
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned Redirect 1	1671023289144	1671023289185	OK	 
GROUP	1	PRL_CitizenC100_170_DocumentSigned	1671023289109	1671023289266	138	OK
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue	1671023289268	1671023289300	OK	 
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue Redirect 1	1671023289303	1671023289370	OK	 
GROUP	1	PRL_CitizenC100_200_MIAMUploadContinue	1671023289266	1671023289434	159	OK
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo	1671023289434	1671023289471	OK	 
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo Redirect 1	1671023289473	1671023289535	OK	 
GROUP	1	PRL_CitizenC100_210_AskingCourtToDo	1671023289434	1671023289652	209	OK
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo	1671023289652	1671023289689	OK	 
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo Redirect 1	1671023289690	1671023289755	OK	 
GROUP	1	PRL_CitizenC100_220_WouldLikeCourtTo	1671023289652	1671023289859	200	OK
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt	1671023289860	1671023289898	OK	 
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt Redirect 1	1671023289899	1671023289942	OK	 
GROUP	1	PRL_CitizenC100_230_DescribeWhatCourt	1671023289859	1671023290040	175	OK
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing	1671023290041	1671023290077	OK	 
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing Redirect 1	1671023290077	1671023290159	OK	 
GROUP	1	PRL_CitizenC100_240_UrgentFirstHearing	1671023290040	1671023290306	263	OK
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails	1671023290307	1671023290343	OK	 
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails Redirect 1	1671023290343	1671023290382	OK	 
GROUP	1	PRL_CitizenC100_250_UrgentHearingDetails	1671023290306	1671023290451	139	OK
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice	1671023290452	1671023290483	OK	 
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice Redirect 1	1671023290483	1671023290560	OK	 
GROUP	1	PRL_CitizenC100_260_AskingForWithoutNotice	1671023290451	1671023290625	170	OK
REQUEST	1	PRL_CitizenC100_270_WithoutNoticeDetails	PRL_CitizenC100_270_005_WithoutNoticeDetails	1671023290626	1671023290700	OK	 
REQUEST	1	PRL_CitizenC100_270_WithoutNoticeDetails	PRL_CitizenC100_270_005_WithoutNoticeDetails Redirect 1	1671023290702	1671023290744	OK	 
GROUP	1	PRL_CitizenC100_270_WithoutNoticeDetails	1671023290625	1671023290886	255	OK
REQUEST	1	PRL_CitizenC100_280_ChildrenName	PRL_CitizenC100_280_005_ChildrenName	1671023290887	1671023290921	OK	 
REQUEST	1	PRL_CitizenC100_280_ChildrenName	PRL_CitizenC100_280_005_ChildrenName Redirect 1	1671023290921	1671023290983	KO	headerRegex((Set-Cookie,JSESSIONID=(.*?);")).find.exists, found nothing
GROUP	1	PRL_CitizenC100_280_ChildrenName	1671023290886	1671023290995	96	KO
REQUEST	1	PRL_CitizenC100_290_ChildDetails	PRL_CitizenC100_290_005_ChildDetails	1671023290996	1671023291034	KO	substring(Which of the decisions you’re asking the court to resolve relate to First Name).find.exists, found nothing
GROUP	1	PRL_CitizenC100_290_ChildDetails	1671023290995	1671023291037	38	KO
REQUEST	1	PRL_CitizenC100_300_WhichDecision	PRL_CitizenC100_300_005_WhichDecision	1671023291042	1671023291076	KO	substring(Parental responsibility for First Name).find.exists, found nothing
GROUP	1	PRL_CitizenC100_300_WhichDecision	1671023291037	1671023291079	34	KO
REQUEST	1	XUI_999_Logout	XUI_999_005_Logout	1671023291081	1671023291208	OK	 
REQUEST	1	XUI_999_Logout	XUI_999_005_Logout Redirect 1	1671023291212	1671023291246	OK	 
GROUP	1	XUI_999_Logout	1671023291079	1671023291520	427	OK
USER	***** Private Law Create Case *****	1	END	1671023272123	1671023291530
