ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686671228517	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686671228921	1686671228921
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686671228933	1686671229072	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686671229096	1686671229287	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686671229294	1686671229322	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686671229324	1686671229382	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686671229384	1686671229440	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686671229442	1686671229548	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686671229551	1686671229629	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686671229634	1686671229712	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686671229715	1686671230051	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686671230053	1686671230728	OK	 
GROUP	1	XUI_010_Homepage	1686671228926	1686671234040	5010	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686671234042	1686671234224	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686671234225	1686671235813	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686671235813	1686671235902	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686671277965	1686671278081	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686671278082	1686671278172	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686671278173	1686671278328	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686671278329	1686671278445	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686671278446	1686671278713	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686671278714	1686671278785	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686671278788	1686671278860	OK	 
GROUP	1	XUI_020_Login	1686671234040	1686671278881	44805	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686671278891	1686671279896	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686671278881	1686671279902	1005	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686671279903	1686671280460	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686671279902	1686671280461	557	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686671280461	1686671287392	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686671280461	1686671287404	6931	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686671287404	1686671294050	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686671287404	1686671294133	6646	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686671294134	1686671294695	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686671294134	1686671294696	561	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686671294696	1686671300063	OK	 
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686671294696	1686671300088	5367	OK
REQUEST	1	XUI_PRL_036_SubmitAndPay	XUI_PRL_036_005_SubmitAndPay	1686671300089	1686671305578	OK	 
GROUP	1	XUI_PRL_036_SubmitAndPay	1686671300088	1686671305584	5489	OK
REQUEST	1	XUI_PRL_037_ConfidentialityStatement	XUI_PRL_037_005_ConfidentialityStatement	1686671305585	1686671306471	OK	 
GROUP	1	XUI_PRL_037_ConfidentialityStatement	1686671305584	1686671306471	886	OK
REQUEST	1	XUI_PRL_038_Declaration	XUI_PRL_038_005_Declaration	1686671306472	1686671307195	KO	substring(feeAmount).find.exists, found nothing
GROUP	1	XUI_PRL_038_Declaration	1686671306471	1686671307197	723	KO
USER	***** Private Law Create Case *****	1	END	1686671228921	1686671307200
