ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1672917633523	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1672917634453	1672917634453
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1672917634495	1672917634675	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1672917634690	1672917634757	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1672917634758	1672917634901	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1672917634460	1672917635244	610	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1672917635251	1672917635585	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1672917635588	1672917635989	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1672917635990	1672917639573	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1672917635244	1672917639775	4503	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1672917639777	1672917639868	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1672917639775	1672917639975	180	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1672917639976	1672917649407	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1672917649409	1672917649448	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1672917639975	1672917649681	9681	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1672917649682	1672917649845	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1672917649847	1672917649899	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1672917649681	1672917649965	276	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1672917649968	1672917650015	OK	 
