ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1670501126512	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1670501127389	1670501127389
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1670501127431	1670501127892	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1670501127920	1670501127974	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1670501127975	1670501128108	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1670501127399	1670501128448	859	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1670501128452	1670501128575	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1670501128578	1670501128914	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1670501128915	1670501130159	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1670501128448	1670501130326	1840	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1670501130328	1670501130396	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1670501130326	1670501130481	130	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1670501130483	1670501133109	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1670501133111	1670501133179	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1670501130482	1670501133271	2765	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1670501133274	1670501133315	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1670501133317	1670501133358	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1670501133271	1670501133488	196	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1670501133490	1670501133538	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1670501133539	1670501133603	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1670501133488	1670501133795	300	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1670501133798	1670501133835	OK	 
