ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686569537697	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686569537984	1686569537984
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686569537994	1686569538048	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686569538071	1686569538608	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686569538613	1686569538767	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686569538771	1686569539554	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686569539557	1686569539619	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686569539621	1686569539680	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686569539682	1686569539730	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686569539732	1686569539811	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686569539813	1686569541348	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686569541352	1686569541790	OK	 
GROUP	1	XUI_010_Homepage	1686569537988	1686569543166	5070	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686569543169	1686569543464	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686569543465	1686569544020	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686569544021	1686569544182	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686569563458	1686569563514	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686569563515	1686569563603	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686569563604	1686569563654	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686569563655	1686569563708	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686569563709	1686569563947	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686569563948	1686569564001	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686569564002	1686569564062	OK	 
GROUP	1	XUI_020_Login	1686569543166	1686569564081	20882	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686569564090	1686569567429	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686569564082	1686569567435	3339	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686569567438	1686569568292	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686569567435	1686569568293	854	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686569568293	1686569577042	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686569568293	1686569577053	8749	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686569577053	1686569577270	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686569577053	1686569577432	376	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686569577432	1686569578225	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686569577432	1686569578226	793	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686569578227	1686569580046	KO	substring(CALLBACK_COMPLETED).find.exists, found nothing
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686569578226	1686569580049	1819	KO
USER	***** Private Law Create Case *****	1	END	1686569537984	1686569580052
