ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678808027625	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678808028863	1678808028863
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678808028900	1678808029044	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678808029082	1678808029158	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678808029164	1678808029244	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678808028874	1678808029563	503	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678808029569	1678808030118	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678808030129	1678808030528	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678808030532	1678808033985	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678808029563	1678808034175	4556	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678808034176	1678808034285	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678808034176	1678808034362	164	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678808034362	1678808044331	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678808044336	1678808044412	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678808034362	1678808044502	10113	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678808044504	1678808044551	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678808044554	1678808044585	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678808044503	1678808044651	129	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678808044653	1678808044687	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678808044688	1678808044762	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678808044651	1678808044818	156	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678808044819	1678808044853	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678808044854	1678808044889	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678808044818	1678808044947	122	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678808044947	1678808044981	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678808044985	1678808045070	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678808044947	1678808045127	168	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678808045127	1678808045163	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678808045166	1678808045212	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678808045127	1678808045277	137	OK
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep	1678808045278	1678808045307	OK	 
REQUEST	1	PRL_CitizenC100_100_LegalRep	PRL_CitizenC100_100_005_LegalRep Redirect 1	1678808045309	1678808045367	OK	 
GROUP	1	PRL_CitizenC100_100_LegalRep	1678808045277	1678808045428	142	OK
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt	1678808045430	1678808045464	OK	 
REQUEST	1	PRL_CitizenC100_110_PermissionFromCourt	PRL_CitizenC100_110_005_PermissionFromCourt Redirect 1	1678808045466	1678808045506	OK	 
GROUP	1	PRL_CitizenC100_110_PermissionFromCourt	1678808045428	1678808045563	123	OK
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt	1678808045566	1678808045608	OK	 
REQUEST	1	PRL_CitizenC100_120_WhyPermissionFromCourt	PRL_CitizenC100_120_005_WhyPermissionFromCourt Redirect 1	1678808045610	1678808045695	OK	 
GROUP	1	PRL_CitizenC100_120_WhyPermissionFromCourt	1678808045563	1678808045771	195	OK
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant	1678808045772	1678808045802	OK	 
REQUEST	1	PRL_CitizenC100_130_WhyCourtShouldGrant	PRL_CitizenC100_130_005_WhyCourtShouldGrant Redirect 1	1678808045804	1678808045849	OK	 
GROUP	1	PRL_CitizenC100_130_WhyCourtShouldGrant	1678808045771	1678808045902	125	OK
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection	1678808045903	1678808045935	OK	 
REQUEST	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	PRL_CitizenC100_140_005_InvolvedInEmergencyProtection Redirect 1	1678808045937	1678808046009	OK	 
GROUP	1	PRL_CitizenC100_140_InvolvedInEmergencyProtection	1678808045903	1678808046069	157	OK
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM	1678808046069	1678808046098	OK	 
REQUEST	1	PRL_CitizenC100_150_AttendingMIAM	PRL_CitizenC100_150_005_AttendingMIAM Redirect 1	1678808046099	1678808046157	OK	 
GROUP	1	PRL_CitizenC100_150_AttendingMIAM	1678808046069	1678808046209	134	OK
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM	1678808046210	1678808046238	OK	 
REQUEST	1	PRL_CitizenC100_160_AttendedMIAM	PRL_CitizenC100_160_005_AttendedMIAM Redirect 1	1678808046240	1678808046268	OK	 
GROUP	1	PRL_CitizenC100_160_AttendedMIAM	1678808046209	1678808046326	109	OK
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned	1678808046327	1678808046358	OK	 
REQUEST	1	PRL_CitizenC100_170_DocumentSigned	PRL_CitizenC100_170_005_DocumentSigned Redirect 1	1678808046360	1678808046394	OK	 
GROUP	1	PRL_CitizenC100_170_DocumentSigned	1678808046326	1678808046451	111	OK
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload	1678808046493	1678808048021	OK	 
REQUEST	1	PRL_CitizenC100_180_MIAMUpload	PRL_CitizenC100_180_005_MIAMUpload Redirect 1	1678808048029	1678808048080	OK	 
GROUP	1	PRL_CitizenC100_180_MIAMUpload	1678808046451	1678808048143	1634	OK
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit	1678808048144	1678808048781	OK	 
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit Redirect 1	1678808048788	1678808048841	OK	 
REQUEST	1	PRL_CitizenC100_190_MIAMUploadSubmit	PRL_CitizenC100_190_005_MIAMUploadSubmit Redirect 2	1678808048847	1678808048882	OK	 
GROUP	1	PRL_CitizenC100_190_MIAMUploadSubmit	1678808048143	1678808049017	848	OK
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue	1678808049019	1678808049050	OK	 
REQUEST	1	PRL_CitizenC100_200_MIAMUploadContinue	PRL_CitizenC100_200_005_MIAMUploadContinue Redirect 1	1678808049052	1678808049086	OK	 
GROUP	1	PRL_CitizenC100_200_MIAMUploadContinue	1678808049017	1678808049152	125	OK
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo	1678808049153	1678808049182	OK	 
REQUEST	1	PRL_CitizenC100_210_AskingCourtToDo	PRL_CitizenC100_210_005_AskingCourtToDo Redirect 1	1678808049184	1678808049221	OK	 
GROUP	1	PRL_CitizenC100_210_AskingCourtToDo	1678808049152	1678808049292	132	OK
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo	1678808049292	1678808049325	OK	 
REQUEST	1	PRL_CitizenC100_220_WouldLikeCourtTo	PRL_CitizenC100_220_005_WouldLikeCourtTo Redirect 1	1678808049327	1678808049360	OK	 
GROUP	1	PRL_CitizenC100_220_WouldLikeCourtTo	1678808049292	1678808049410	113	OK
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt	1678808049413	1678808049440	OK	 
REQUEST	1	PRL_CitizenC100_230_DescribeWhatCourt	PRL_CitizenC100_230_005_DescribeWhatCourt Redirect 1	1678808049442	1678808049476	OK	 
GROUP	1	PRL_CitizenC100_230_DescribeWhatCourt	1678808049410	1678808049534	108	OK
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing	1678808049536	1678808049567	OK	 
REQUEST	1	PRL_CitizenC100_240_UrgentFirstHearing	PRL_CitizenC100_240_005_UrgentFirstHearing Redirect 1	1678808049568	1678808049601	OK	 
GROUP	1	PRL_CitizenC100_240_UrgentFirstHearing	1678808049534	1678808049650	109	OK
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails	1678808049651	1678808049680	OK	 
REQUEST	1	PRL_CitizenC100_250_UrgentHearingDetails	PRL_CitizenC100_250_005_UrgentHearingDetails Redirect 1	1678808049682	1678808049712	OK	 
GROUP	1	PRL_CitizenC100_250_UrgentHearingDetails	1678808049650	1678808049765	108	OK
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice	1678808049765	1678808049795	OK	 
REQUEST	1	PRL_CitizenC100_260_AskingForWithoutNotice	PRL_CitizenC100_260_005_AskingForWithoutNotice Redirect 1	1678808049802	1678808049836	OK	 
GROUP	1	PRL_CitizenC100_260_AskingForWithoutNotice	1678808049765	1678808049894	116	OK
