ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678808165296	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678808166155	1678808166155
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678808166194	1678808166315	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678808166355	1678808166401	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678808166405	1678808166805	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678808166168	1678808167164	768	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678808167169	1678808167320	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678808167328	1678808167718	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678808167721	1678808168955	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678808167164	1678808169177	1977	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678808169179	1678808169233	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678808169177	1678808169444	247	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678808169444	1678808174383	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678808174392	1678808174433	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678808169444	1678808174517	5036	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678808174517	1678808174549	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678808174551	1678808174598	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678808174517	1678808174665	131	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678808174668	1678808174705	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1678808174708	1678808174746	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1678808174665	1678808174797	120	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1678808174798	1678808174830	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1678808174834	1678808174868	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1678808174798	1678808174925	117	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1678808174926	1678808174972	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1678808174976	1678808175024	OK	 
GROUP	1	PRL_CitizenC100_080_BeforeCourt	1678808174925	1678808175086	147	OK
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement	1678808175088	1678808175128	OK	 
REQUEST	1	PRL_CitizenC100_090_ReachAgreement	PRL_CitizenC100_090_005_ReachAgreement Redirect 1	1678808175130	1678808175163	OK	 
GROUP	1	PRL_CitizenC100_090_ReachAgreement	1678808175087	1678808175220	126	OK
