ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686736909728	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686736910466	1686736910466
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686736910478	1686736910707	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686736910739	1686736911503	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686736911508	1686736911567	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686736911569	1686736911646	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686736911647	1686736912185	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686736912188	1686736912290	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686736912293	1686736912384	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686736912386	1686736912487	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686736912489	1686736912802	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686736912806	1686736912936	OK	 
GROUP	1	XUI_010_Homepage	1686736910470	1686736915061	4485	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686736915063	1686736915612	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686736915614	1686736916149	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686736916150	1686736916228	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686736976271	1686736977233	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686736977234	1686736977504	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686736977504	1686736977664	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686736977665	1686736978000	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686736978002	1686736978272	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686736978274	1686736978552	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686736978553	1686736978756	OK	 
GROUP	1	XUI_020_Login	1686736915061	1686736978776	63680	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686736978784	1686736982701	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686736978777	1686736982707	3917	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686736982709	1686736983388	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686736982707	1686736983389	679	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686736983389	1686736994235	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686736983389	1686736994257	10846	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686736994258	1686737005069	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686736994257	1686737005169	10811	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686737005170	1686737006057	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686737005169	1686737006058	887	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686737006058	1686737019259	OK	 
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686737006058	1686737019282	13201	OK
REQUEST	1	XUI_PRL_036_SubmitAndPay	XUI_PRL_036_005_SubmitAndPay	1686737019282	1686737023889	OK	 
GROUP	1	XUI_PRL_036_SubmitAndPay	1686737019282	1686737023907	4607	OK
REQUEST	1	XUI_PRL_037_ConfidentialityStatement	XUI_PRL_037_005_ConfidentialityStatement	1686737023907	1686737024721	OK	 
GROUP	1	XUI_PRL_037_ConfidentialityStatement	1686737023907	1686737024722	814	OK
REQUEST	1	XUI_PRL_038_Declaration	XUI_PRL_038_005_Declaration	1686737024723	1686737025449	OK	 
GROUP	1	XUI_PRL_038_Declaration	1686737024722	1686737025450	726	OK
REQUEST	1	XUI_PRL_039_Continue	XUI_PRL_039_005_Continue	1686737025451	1686737025985	OK	 
GROUP	1	XUI_PRL_039_Continue	1686737025450	1686737025988	534	OK
REQUEST	1	XUI_PRL_040_DummyPaymentConfirmation 	XUI_PRL_040_005_DummyPaymentConfirmation 	1686737025989	1686737026368	KO	jsonPath($.event_token).find.exists, found nothing
GROUP	1	XUI_PRL_040_DummyPaymentConfirmation 	1686737025988	1686737026370	379	KO
USER	***** Private Law Create Case *****	1	END	1686736910466	1686737026373
