ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1672917239636	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1672917240613	1672917240613
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1672917240662	1672917240818	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1672917240835	1672917240902	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1672917240903	1672917241032	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1672917240624	1672917241361	556	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1672917241366	1672917241958	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1672917241961	1672917242373	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1672917242377	1672917246665	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1672917241361	1672917246809	5414	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1672917246810	1672917246972	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1672917246809	1672917247052	225	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1672917247053	1672917263663	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1672917263665	1672917263707	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1672917247052	1672917263799	16721	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1672917263801	1672917263849	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1672917263851	1672917263908	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1672917263799	1672917263985	175	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1672917263987	1672917264049	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1672917264050	1672917264109	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1672917263985	1672917264197	204	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1672917264199	1672917264243	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1672917264244	1672917264288	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1672917264197	1672917264351	145	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1672917264352	1672917264388	OK	 
