ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1678809234716	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1678809235814	1678809235814
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1678809235855	1678809235962	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1678809236001	1678809236068	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1678809236071	1678809236152	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1678809235827	1678809236480	443	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1678809236486	1678809237023	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1678809237032	1678809237433	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1678809237436	1678809239276	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1678809236480	1678809239442	2924	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1678809239443	1678809239491	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1678809239442	1678809239563	103	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1678809239564	1678809245994	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1678809245997	1678809246025	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1678809239563	1678809246129	6541	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1678809246130	1678809246164	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1678809246167	1678809246246	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1678809246129	1678809246322	174	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1678809246325	1678809246369	OK	 
