ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1671024761431	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1671024762303	1671024762303
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1671024762345	1671024762449	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1671024762470	1671024762525	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1671024762526	1671024762802	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1671024762318	1671024763120	638	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1671024763125	1671024763728	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1671024763731	1671024764238	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1671024764241	1671024766186	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1671024763120	1671024766357	3207	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1671024766359	1671024766441	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1671024766357	1671024766530	154	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1671024766532	1671024772635	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1671024772639	1671024772687	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1671024766530	1671024772769	6208	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1671024772770	1671024772823	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1671024772824	1671024772876	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1671024772769	1671024772944	168	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1671024772946	1671024772991	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1671024772992	1671024773044	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1671024772945	1671024773128	177	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1671024773128	1671024773198	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1671024773199	1671024773234	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1671024773128	1671024773301	168	OK
