ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686652558328	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686652558600	1686652558600
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686652558611	1686652559512	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686652559538	1686652562793	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686652562797	1686652564216	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686652564222	1686652564904	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686652564906	1686652565596	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686652565599	1686652566639	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686652566644	1686652567965	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686652567972	1686652571927	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686652571934	1686652579149	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686652579153	1686652582206	OK	 
GROUP	1	XUI_010_Homepage	1686652558605	1686652619081	60353	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686652619085	1686652620588	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686652620589	1686652622324	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686652622328	1686652628270	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686652694393	1686652694485	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686652694486	1686652694829	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686652694833	1686652694907	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686652694910	1686652695045	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686652695046	1686652695358	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686652695361	1686652695398	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686652695400	1686652695457	OK	 
GROUP	1	XUI_020_Login	1686652619082	1686652695475	76345	OK
REQUEST	1	XUI_PRL_030_SelectCase	XUI_PRL_100_005_ManageOrders	1686652695484	1686652747458	OK	 
REQUEST	1	XUI_PRL_030_SelectCase	XUI_Common_000_UserDetails	1686652747615	1686652747799	OK	 
GROUP	1	XUI_PRL_030_SelectCase	1686652695476	1686652747801	52158	OK
REQUEST	1	XUI_PRL_110_CreateOrder	XUI_PRL_110_005_reateOrder	1686652747803	1686652749429	OK	 
GROUP	1	XUI_PRL_110_CreateOrder	1686652747801	1686652749436	1626	OK
REQUEST	1	XUI_PRL_120_SelectOrder	XUI_PRL_120_005_SelectOrder	1686652749437	1686652755717	OK	 
GROUP	1	XUI_PRL_120_SelectOrder	1686652749436	1686652755719	6280	OK
REQUEST	1	XUI_PRL_130_OrderDetails	XUI_PRL_130_005_OrderDetails	1686652755719	1686652767442	OK	 
GROUP	1	XUI_PRL_130_OrderDetails	1686652755719	1686652767454	11723	OK
REQUEST	1	XUI_PRL_140_GuardianName	XUI_PRL_140_005_GuardianName	1686652767455	1686652775565	OK	 
GROUP	1	XUI_PRL_140_GuardianName	1686652767454	1686652775574	8110	OK
REQUEST	1	XUI_PRL_150_PreviewYourOrder	XUI_PRL_150_005_PreviewYourOrder	1686652775575	1686652776078	OK	 
GROUP	1	XUI_PRL_150_PreviewYourOrder	1686652775574	1686652776078	503	OK
REQUEST	1	XUI_PRL_160_OrderRecipients	XUI_PRL_160_005_OrderRecipients	1686652776079	1686652778637	KO	jsonPath($.data.serveOrderDynamicList.list_items[0].label).find.exists, found nothing
GROUP	1	XUI_PRL_160_OrderRecipients	1686652776078	1686652778646	2558	KO
USER	***** Private Law Create Case *****	1	END	1686652558600	1686652778648
