ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686669035380	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686669035642	1686669035642
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686669035657	1686669035866	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686669035899	1686669036420	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686669036433	1686669036575	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686669036576	1686669036778	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686669036779	1686669037158	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686669037160	1686669037376	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686669037378	1686669037555	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686669037557	1686669037889	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686669037900	1686669039070	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686669039073	1686669039385	OK	 
GROUP	1	XUI_010_Homepage	1686669035651	1686669042101	6325	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686669042104	1686669042461	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686669042462	1686669043064	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686669043066	1686669043103	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686669072139	1686669072197	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686669072198	1686669072215	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686669072216	1686669072273	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686669072274	1686669072343	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686669072344	1686669072590	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686669072591	1686669072721	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686669072722	1686669072825	OK	 
GROUP	1	XUI_020_Login	1686669042101	1686669072844	30708	OK
REQUEST	1	XUI_PRL_030_CreateCaseStart	XUI_PRL_030_005_CreateCaseStart	1686669072852	1686669077923	OK	 
GROUP	1	XUI_PRL_030_CreateCaseStart	1686669072845	1686669077929	5071	OK
REQUEST	1	XUI_PRL_031_Type_Of_Application	XUI_PRL_031_005_Type_Of_Application	1686669077932	1686669078889	OK	 
GROUP	1	XUI_PRL_031_Type_Of_Application	1686669077929	1686669078890	957	OK
REQUEST	1	XUI_PRL_032_ApplicationCheckYourAnswers	XUI_PRL_032_005_ApplicationCheckYourAnswers	1686669078891	1686669087099	OK	 
GROUP	1	XUI_PRL_032_ApplicationCheckYourAnswers	1686669078890	1686669087111	8208	OK
REQUEST	1	XUI_PRL_033_ApplicationDetails	XUI_PRL_033_005_ApplicationDetails	1686669087111	1686669092437	OK	 
GROUP	1	XUI_PRL_033_ApplicationDetails	1686669087111	1686669092529	5326	OK
REQUEST	1	XUI_PRL_034_EnterApplicationDetails	XUI_PRL_034_005_EnterApplicationDetails	1686669092529	1686669093139	OK	 
GROUP	1	XUI_PRL_034_EnterApplicationDetails	1686669092529	1686669093140	610	OK
REQUEST	1	XUI_PRL_035_SubmitApplicationDetails	XUI_PRL_035_005_SubmitApplicationDetails	1686669093140	1686669102352	OK	 
GROUP	1	XUI_PRL_035_SubmitApplicationDetails	1686669093140	1686669102362	9212	OK
REQUEST	1	XUI_PRL_036_SubmitAndPay	XUI_PRL_036_005_SubmitAndPay	1686669102362	1686669111330	OK	 
GROUP	1	XUI_PRL_036_SubmitAndPay	1686669102362	1686669111342	8968	OK
REQUEST	1	XUI_PRL_040_DummyPaymentConfirmation 	XUI_PRL_040_005_DummyPaymentConfirmation 	1686669111342	1686669111939	KO	jsonPath($.event_token).find.exists, found nothing
GROUP	1	XUI_PRL_040_DummyPaymentConfirmation 	1686669111342	1686669111944	597	KO
USER	***** Private Law Create Case *****	1	END	1686669035642	1686669111946
