ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.XUI_Simulation	xui-simulation	1671018986071	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1671018987276	1671018987276
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1671018987364	1671018987470	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1671018987504	1671018987551	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1671018987552	1671018987657	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1671018987302	1671018990380	2813	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1671018990385	1671018990737	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1671018990740	1671018991096	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1671018991099	1671018994373	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1671018990380	1671018994597	4184	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1671018994598	1671018994646	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1671018994597	1671018994801	172	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1671018994802	1671019004750	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1671019004757	1671019004810	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1671018994801	1671019004928	10098	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1671019004932	1671019004978	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1671019004980	1671019005045	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1671019004928	1671019005147	204	OK
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode	1671019005149	1671019005197	OK	 
REQUEST	1	PRL_CitizenC100_060_ChildrenPostCode	PRL_CitizenC100_060_005_ChildrenPostCode Redirect 1	1671019005198	1671019005302	OK	 
GROUP	1	PRL_CitizenC100_060_ChildrenPostCode	1671019005147	1671019005378	222	OK
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement	1671019005379	1671019005429	OK	 
REQUEST	1	PRL_CitizenC100_070_WrittenAgreement	PRL_CitizenC100_070_005_WrittenAgreement Redirect 1	1671019005430	1671019005485	OK	 
GROUP	1	PRL_CitizenC100_070_WrittenAgreement	1671019005378	1671019007622	2231	OK
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt	1671019007623	1671019007678	OK	 
REQUEST	1	PRL_CitizenC100_080_BeforeCourt	PRL_CitizenC100_080_005_BeforeCourt Redirect 1	1671019007682	1671019007744	OK	 
