ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686837783201	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686837783610	1686837783610
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome	1686837783633	1686837783728	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 1	1686837783739	1686837783806	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 2	1686837783807	1686837783896	OK	 
REQUEST	1	PRL_CitizenC100_010_PRLHome	PRL_CitizenC100_010_005_PRLHome Redirect 3	1686837783897	1686837783992	OK	 
GROUP	1	PRL_CitizenC100_010_PRLHome	1686837783615	1686837784249	550	OK
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login	1686837784252	1686837784596	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 1	1686837784598	1686837784991	OK	 
REQUEST	1	PRL_CitizenC100_020_Login	PRL_CitizenC100_020_005_Login Redirect 2	1686837784992	1686837788087	OK	 
GROUP	1	PRL_CitizenC100_020_Login	1686837784249	1686837788244	3981	OK
REQUEST	1	PRL_CitizenC100_030_StartApplication	PRL_CitizenC100_030_005_StartApplication	1686837788245	1686837788592	OK	 
GROUP	1	PRL_CitizenC100_030_StartApplication	1686837788244	1686837788714	465	OK
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed	1686837788715	1686837793607	OK	 
REQUEST	1	PRL_CitizenC100_040_WhatYouWillNeed	PRL_CitizenC100_040_005_WhatYouWillNeed Redirect 1	1686837793608	1686837793798	OK	 
GROUP	1	PRL_CitizenC100_040_WhatYouWillNeed	1686837788714	1686837793926	5206	OK
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName	1686837793926	1686837793980	OK	 
REQUEST	1	PRL_CitizenC100_050_CaseName	PRL_CitizenC100_050_005_CaseName Redirect 1	1686837793981	1686837794037	OK	 
GROUP	1	PRL_CitizenC100_050_CaseName	1686837793926	1686837794161	232	OK
