ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1686667325975	 	3.3.1
USER	***** Private Law Create Case *****	1	START	1686667326777	1686667326777
REQUEST	1	XUI_010_Homepage	XUI_010_005_Homepage	1686667326787	1686667327290	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigurationUI	1686667327323	1686667327540	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigJson	1686667327545	1686667327591	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_TsAndCs	1686667327592	1686667327698	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_ConfigUI	1686667327699	1686667327925	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_UserDetails	1686667327927	1686667328301	OK	 
REQUEST	1	XUI_010_Homepage	XUI_Common_000_IsAuthenticated	1686667328305	1686667328768	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin	1686667328775	1686667329094	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 1	1686667329102	1686667329587	OK	 
REQUEST	1	XUI_010_Homepage	XUI_010_010_AuthLogin Redirect 2	1686667329589	1686667329726	OK	 
GROUP	1	XUI_010_Homepage	1686667326781	1686667333740	6850	OK
REQUEST	1	XUI_020_Login	XUI_020_005_Login	1686667333742	1686667335691	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 1	1686667335693	1686667336453	OK	 
REQUEST	1	XUI_020_Login	XUI_020_005_Login Redirect 2	1686667336454	1686667336566	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigurationUI	1686667362159	1686667362255	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigJson	1686667362256	1686667362275	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_TsAndCs	1686667362276	1686667362392	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_ConfigUI	1686667362393	1686667362438	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_UserDetails	1686667362439	1686667362540	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_IsAuthenticated	1686667362541	1686667362605	OK	 
REQUEST	1	XUI_020_Login	XUI_Common_000_MonitoringTools	1686667362606	1686667362663	OK	 
GROUP	1	XUI_020_Login	1686667333740	1686667362681	28908	OK
REQUEST	1	XUI_PRL_030_SelectCase	XUI_PRL_040_005_SelectIssue	1686667362689	1686667389491	OK	 
REQUEST	1	XUI_PRL_030_SelectCase	XUI_Common_000_UserDetails	1686667389496	1686667389648	OK	 
GROUP	1	XUI_PRL_030_SelectCase	1686667362681	1686667389650	26954	OK
REQUEST	1	XUI_PRL_050_LocalCourt	XUI_PRL_050_005_LocalCourt	1686667389651	1686667396457	OK	 
REQUEST	1	XUI_PRL_050_LocalCourt	XUI_Common_000_UserDetails	1686667396459	1686667396635	OK	 
GROUP	1	XUI_PRL_050_LocalCourt	1686667389650	1686667396636	6982	OK
REQUEST	1	XUI_PRL_060_LocalCourtSubmit	XUI_PRL_060_005_LocalCourtSubmit	1686667396637	1686667411852	OK	 
REQUEST	1	XUI_PRL_060_LocalCourtSubmit	XUI_Common_000_UserDetails	1686667411859	1686667411940	OK	 
GROUP	1	XUI_PRL_060_LocalCourtSubmit	1686667396636	1686667411941	15296	OK
REQUEST	1	XUI_PRL_070_SendToGateKeeper	XUI_PRL_070_005_SendToGateKeeper	1686667411941	1686667414636	OK	 
REQUEST	1	XUI_PRL_070_SendToGateKeeper	XUI_Common_000_UserDetails	1686667414639	1686667414850	OK	 
GROUP	1	XUI_PRL_070_SendToGateKeeper	1686667411941	1686667414850	2906	OK
REQUEST	1	XUI_PRL_080_AddGateKeeper	XUI_PRL_080_005_AddGateKeeper	1686667414851	1686667415768	OK	 
GROUP	1	XUI_PRL_080_AddGateKeeper	1686667414850	1686667415768	917	OK
REQUEST	1	XUI_PRL_090_GateKeeperSubmit	XUI_PRL_090_005_GateKeeperSubmit	1686667415769	1686667420070	OK	 
GROUP	1	XUI_PRL_090_GateKeeperSubmit	1686667415768	1686667420075	4301	OK
REQUEST	1	XUI_PRL_100_ManageOrders	XUI_PRL_100_005_ManageOrders	1686667420076	1686667437144	OK	 
REQUEST	1	XUI_PRL_100_ManageOrders	XUI_Common_000_UserDetails	1686667437266	1686667437418	OK	 
GROUP	1	XUI_PRL_100_ManageOrders	1686667420075	1686667437419	17220	OK
REQUEST	1	XUI_PRL_110_CreateOrder	XUI_PRL_110_005_reateOrder	1686667437419	1686667441376	OK	 
GROUP	1	XUI_PRL_110_CreateOrder	1686667437419	1686667441379	3957	OK
REQUEST	1	XUI_PRL_120_SelectOrder	XUI_PRL_120_005_SelectOrder	1686667441380	1686667456049	OK	 
GROUP	1	XUI_PRL_120_SelectOrder	1686667441380	1686667456052	14669	OK
REQUEST	1	XUI_PRL_130_OrderDetails	XUI_PRL_130_005_OrderDetails	1686667456052	1686667462764	OK	 
GROUP	1	XUI_PRL_130_OrderDetails	1686667456052	1686667462774	6712	OK
REQUEST	1	XUI_PRL_140_GuardianName	XUI_PRL_140_005_GuardianName	1686667462774	1686667472440	OK	 
GROUP	1	XUI_PRL_140_GuardianName	1686667462774	1686667472444	9666	OK
REQUEST	1	XUI_PRL_150_PreviewYourOrder	XUI_PRL_150_005_PreviewYourOrder	1686667472444	1686667473135	OK	 
GROUP	1	XUI_PRL_150_PreviewYourOrder	1686667472444	1686667473136	691	OK
REQUEST	1	XUI_PRL_160_OrderRecipients	XUI_PRL_160_005_OrderRecipients	1686667473136	1686667477285	OK	 
GROUP	1	XUI_PRL_160_OrderRecipients	1686667473136	1686667477294	4149	OK
REQUEST	1	XUI_PRL_170_OrderSubmit	XUI_PRL_170_005_OrderSubmit	1686667477295	1686667483712	OK	 
GROUP	1	XUI_PRL_170_OrderSubmit	1686667477294	1686667483718	6417	OK
REQUEST	1	XUI_PRL_180_ServiceOfApplication	XUI_PRL_180_005_ServiceOfApplication	1686667483719	1686667485199	OK	 
REQUEST	1	XUI_PRL_180_ServiceOfApplication	XUI_Common_000_UserDetails	1686667485201	1686667485287	OK	 
GROUP	1	XUI_PRL_180_ServiceOfApplication	1686667483718	1686667485288	1566	OK
REQUEST	1	XUI_PRL_190_PD36QUpload	XUI_PRL_190_005_PD36QUpload	1686667485297	1686667485708	OK	 
GROUP	1	XUI_PRL_190_PD36QUpload	1686667485288	1686667485710	411	OK
REQUEST	1	XUI_PRL_200_SpecialArrangementsUpload	XUI_PRL_200_005_SpecialArrangementsUpload	1686667485711	1686667486202	OK	 
GROUP	1	XUI_PRL_200_SpecialArrangementsUpload	1686667485710	1686667486203	491	OK
REQUEST	1	XUI_PRL_210_AdditionalDocumentsUpload	XUI_PRL_210_005_AdditionalDocumentsUpload	1686667486204	1686667486516	OK	 
GROUP	1	XUI_PRL_210_AdditionalDocumentsUpload	1686667486203	1686667486517	312	OK
REQUEST	1	XUI_PRL_220_DocumentUpload	XUI_PRL_220_005_DocumentUpload	1686667486517	1686667487040	OK	 
GROUP	1	XUI_PRL_220_DocumentUpload	1686667486517	1686667487041	523	OK
REQUEST	1	XUI_PRL_230_ServiceRecipients	XUI_PRL_230_005_ServiceRecipients	1686667487042	1686667487551	OK	 
GROUP	1	XUI_PRL_230_ServiceRecipients	1686667487041	1686667487552	509	OK
REQUEST	1	XUI_PRL_240_ServiceSubmit	XUI_PRL_240_005_ServiceSubmit	1686667487552	1686667492733	OK	 
GROUP	1	XUI_PRL_240_ServiceSubmit	1686667487552	1686667492741	5181	OK
REQUEST	1	XUI_999_Logout	XUI_999_005_Logout	1686667492741	1686667492909	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
GROUP	1	XUI_999_Logout	1686667492741	1686667492911	168	KO
USER	***** Private Law Create Case *****	1	END	1686667326777	1686667492914
